name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/I_15_3t_0,24,8.639994616818827e-3,1.2793756128834655e-2,6.224485385674251e-3,8.220198500342593e-3,6.300501981633073e-5,1.4244961065110068e-4,0.9999369949801836,0.9998575503893489,sqrt.abs(x3^(2)) + sqrt.abs(x0^(2)*x1^(-3)*x2*x3^(2)) + id(x1^(-2)*x2^(2)*x3^(2)) + tanh(x0^(2)*x1^(-3)*x2*x3^(-1))
results/I_15_3t_0,24,1.055166226411324e-2,1.4696375071549037e-2,6.7245724647637594e-3,8.78887300280299e-3,9.397016135622724e-5,1.879687203672433e-4,0.9999060298386437,0.9998120312796328,sqrt.abs(x1^(-3)*x2^(3)*x3^(2)) + sqrt.abs(x0^(3)*x2^(-3)) + sqrt.abs(x3^(2)) + sqrt.abs(x0^(2)*x1^(-3)*x2)
results/I_15_3t_0,32,1.1859213364422198e-2,1.8004102863178988e-2,8.040346474591235e-3,1.1625027873599456e-2,1.1870252962917644e-4,2.821032577882789e-4,0.9998812974703708,0.9997178967422117,sqrt.abs(x0^(2)*x1^(-3)*x2^(3)*x3) + sqrt.abs(x1^(-3)*x2^(3)*x3^(3)) + sqrt.abs(x3^(2)) + exp(x0*x1^(-2))
results/I_15_3t_0,22,8.510260119142458e-3,1.0684185377180107e-2,6.048277204608214e-3,7.242654502164444e-3,6.112711204835977e-5,9.934544508401861e-5,0.9999388728879517,0.999900654554916,id(x1^(-2)*x2^(2)*x3) + id(x0*x1^(-2)*x2^(-1)) + id(x0*x1^(-2)) + sqrt.abs(x3^(2))
results/I_15_3t_0,23,1.4850319792317783e-2,4.446972422971935e-2,9.576914292733184e-3,1.639080936120525e-2,1.8613147577713635e-4,1.7210520421390367e-3,0.9998138685242228,0.998278947957861,cos(x0^(-1)*x1^(-2)*x2^(2)*x3^(2)) + tanh(x0^(3)*x1^(-1)*x2^(-3)*x3^(-1)) + tanh(x0^(3)*x1^(-3)*x3^(-1)) + sqrt.abs(x3^(2))
results/I_15_3t_0,22,1.0886883354608558e-2,1.5799819525958627e-2,8.004374365458896e-3,9.680546515462761e-3,1.0003577666143026e-4,2.1725480121934047e-4,0.9998999642233386,0.9997827451987806,log(x0^(2)*x1^(-2)*x2^(-1)*x3^(3)) + id(x3) + sqrt.abs(x1^(-3)*x2^(3)*x3^(3)) + sqrt.abs(x0^(2)*x1^(-3)*x2)
results/I_15_3t_0,21,4.068611404615236e-3,6.7700923356547585e-3,3.047490880345509e-3,3.689988937885984e-3,1.3971422722386845e-5,3.9889107047988736e-5,0.9999860285772776,0.999960110892952,tanh(x0*x1^(-3)*x2^(2)) + tanh(x1^(-3)*x2^(3)*x3) + sqrt.abs(x0^(2)*x1^(-2)) + sqrt.abs(x3^(2))
results/I_15_3t_0,22,1.5761056792105134e-2,3.143502182574748e-2,8.613063265046456e-3,1.2573724206353694e-2,2.0966159076540213e-4,8.599885378281888e-4,0.9997903384092346,0.9991400114621718,exp(x0^(-2)*x2^(3)*x3) + tanh(x0^(2)*x1^(-2)*x3^(-1)) + id(x0^(-1)*x1^(-2)*x2^(3)*x3^(3)) + sqrt.abs(x3^(2))
results/I_15_3t_0,23,9.587769026032658e-3,1.2492856691779155e-2,6.646365737210557e-3,8.10273371773545e-3,7.75859951537988e-5,1.3582779380263234e-4,0.9999224140048462,0.9998641722061974,log(x0*x1^(-1)*x3^(-2)) + tanh(x0^(2)*x1^(-3)*x2) + sqrt.abs(x3^(2)) + id(x1^(-2)*x2^(2)*x3^(2))
results/I_15_3t_0,21,5.8319002001812675e-3,1.0126576141364302e-2,3.90733204364601e-3,4.979572137831455e-3,2.8705715449853492e-5,8.924633604287254e-5,0.9999712942845501,0.9999107536639571,sqrt.abs(x1^(-3)*x2^(3)*x3^(2)) + id(x0*x1^(-2)*x2) + tanh(x1^(-3)*x2^(3)*x3) + sqrt.abs(x3^(2))
results/I_15_3t_0,22,2.5980532139054397e-3,1.79253926404618e-2,1.7045076022417904e-3,4.3030980037334085e-3,5.6969747291951335e-6,2.7964205504264083e-4,0.9999943030252708,0.9997203579449574,id(x1^(-2)*x2^(2)*x3) + exp(x1^(-2)*x2^(2)*x3^(2)) + id(x0*x1^(-2)*x2) + id(x3)
results/I_15_3t_0,22,1.071540615985485e-2,1.208645232526198e-2,7.580192748845488e-3,8.129027646771337e-3,9.690930597539024e-5,1.2713432368625775e-4,0.9999030906940246,0.9998728656763137,sqrt.abs(x0^(-2)*x2^(2)*x3) + id(x1^(-3)*x2^(3)*x3^(2)) + sqrt.abs(x3^(2)) + sin(x0^(2)*x1^(-3)*x2)
results/I_15_3t_0,22,1.5469481936885002e-2,1.8787025256439948e-2,1.0590728584868092e-2,1.1611328587711195e-2,2.0197599119757724e-4,3.071716770862625e-4,0.9997980240088025,0.9996928283229137,id(x0*x1^(-2)*x2^(2)) + exp(x1^(-1)*x2*x3) + exp(x0*x1^(-1)) + sqrt.abs(x3^(2))
results/I_15_3t_0,22,1.936372815803722e-3,7.550272076008856e-3,1.2765038159972297e-3,2.622716212031484e-3,3.1646534788292092e-6,4.961241114331082e-5,0.9999968353465212,0.9999503875888567,id(x1^(-2)*x2^(2)*x3) + id(x3) + sin(x0^(-1)*x1^(-2)*x2^(3)*x3^(2)) + id(x0*x1^(-2)*x2)
results/I_15_3t_0,21,1.1167303350019983e-2,1.5638746297431488e-2,7.218490917092423e-3,1.0092705161383204e-2,1.0525550899955943e-4,2.1284771831725057e-4,0.9998947444910005,0.9997871522816828,sqrt.abs(x3^(2)) + id(x1^(-2)*x2^(3)*x3^(2)) + tanh(x0^(2)*x1^(-3)*x3^(-1)) + sqrt.abs(x0^(3)*x1^(-3)*x2^(3)*x3)
results/I_15_3t_0,22,1.2249969430793773e-2,0.2592511176206988,9.014732942298688e-3,3.911744939813103e-2,1.266537982845705e-4,5.849333791319831e-2,0.9998733462017154,0.9415066620868017,exp(x0^(-1)*x1^(-1)*x3^(2)) + sqrt.abs(x0^(3)*x1^(-3)*x2*x3^(-1)) + id(x0^(-1)*x1^(-2)*x2^(3)*x3^(3)) + sqrt.abs(x3^(2))
results/I_15_3t_0,22,1.1946364732831413e-2,4.172361293902038e-2,7.768569757303777e-3,1.3358531703680494e-2,1.2045359013023712e-4,1.5150569089465906e-3,0.9998795464098698,0.9984849430910534,id(x3) + cos(x0^(2)*x1^(-3)*x2) + sin(x0^(-1)*x1^(-3)*x2^(3)*x3^(2)) + sqrt.abs(x0^(2)*x1^(-3)*x3^(-1))
results/I_15_3t_0,22,1.0886883354608459e-2,1.5799819525958648e-2,8.00437436545892e-3,9.680546515462865e-3,1.0003577666142843e-4,2.172548012193411e-4,0.9998999642233386,0.9997827451987806,sqrt.abs(x0^(2)*x1^(-3)*x2) + sqrt.abs(x1^(-3)*x2^(3)*x3^(3)) + log(x0^(2)*x1^(-2)*x2^(-1)*x3^(3)) + sqrt.abs(x3^(2))
results/I_15_3t_0,22,1.1524642708570156e-2,1.8952987781947362e-2,6.80010610392331e-3,9.689972006848072e-3,1.1209936408000742e-4,3.1262269000529187e-4,0.99988790063592,0.9996873773099947,sqrt.abs(x3^(2)) + exp(x0*x1^(-2)) + exp(x1^(-2)*x2*x3) + tanh(x0^(2)*x1^(-3)*x2^(-3)*x3^(-1))
