8.000000000000000000e+00,3.070000000000000000e+02,1.300000000000000000e+02,3.504000000000000000e+03,1.200000000000000000e+01,1.800000000000000000e+01
8.000000000000000000e+00,3.500000000000000000e+02,1.650000000000000000e+02,3.693000000000000000e+03,1.150000000000000000e+01,1.500000000000000000e+01
8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,3.436000000000000000e+03,1.100000000000000000e+01,1.800000000000000000e+01
8.000000000000000000e+00,3.040000000000000000e+02,1.500000000000000000e+02,3.433000000000000000e+03,1.200000000000000000e+01,1.600000000000000000e+01
8.000000000000000000e+00,3.020000000000000000e+02,1.400000000000000000e+02,3.449000000000000000e+03,1.050000000000000000e+01,1.700000000000000000e+01
8.000000000000000000e+00,4.290000000000000000e+02,1.980000000000000000e+02,4.341000000000000000e+03,1.000000000000000000e+01,1.500000000000000000e+01
8.000000000000000000e+00,4.540000000000000000e+02,2.200000000000000000e+02,4.354000000000000000e+03,9.000000000000000000e+00,1.400000000000000000e+01
8.000000000000000000e+00,4.400000000000000000e+02,2.150000000000000000e+02,4.312000000000000000e+03,8.500000000000000000e+00,1.400000000000000000e+01
8.000000000000000000e+00,4.550000000000000000e+02,2.250000000000000000e+02,4.425000000000000000e+03,1.000000000000000000e+01,1.400000000000000000e+01
8.000000000000000000e+00,3.900000000000000000e+02,1.900000000000000000e+02,3.850000000000000000e+03,8.500000000000000000e+00,1.500000000000000000e+01
8.000000000000000000e+00,3.830000000000000000e+02,1.700000000000000000e+02,3.563000000000000000e+03,1.000000000000000000e+01,1.500000000000000000e+01
8.000000000000000000e+00,3.400000000000000000e+02,1.600000000000000000e+02,3.609000000000000000e+03,8.000000000000000000e+00,1.400000000000000000e+01
8.000000000000000000e+00,4.000000000000000000e+02,1.500000000000000000e+02,3.761000000000000000e+03,9.500000000000000000e+00,1.500000000000000000e+01
8.000000000000000000e+00,4.550000000000000000e+02,2.250000000000000000e+02,3.086000000000000000e+03,1.000000000000000000e+01,1.400000000000000000e+01
4.000000000000000000e+00,1.130000000000000000e+02,9.500000000000000000e+01,2.372000000000000000e+03,1.500000000000000000e+01,2.400000000000000000e+01
6.000000000000000000e+00,1.980000000000000000e+02,9.500000000000000000e+01,2.833000000000000000e+03,1.550000000000000000e+01,2.200000000000000000e+01
6.000000000000000000e+00,1.990000000000000000e+02,9.700000000000000000e+01,2.774000000000000000e+03,1.550000000000000000e+01,1.800000000000000000e+01
6.000000000000000000e+00,2.000000000000000000e+02,8.500000000000000000e+01,2.587000000000000000e+03,1.600000000000000000e+01,2.100000000000000000e+01
4.000000000000000000e+00,9.700000000000000000e+01,8.800000000000000000e+01,2.130000000000000000e+03,1.450000000000000000e+01,2.700000000000000000e+01
4.000000000000000000e+00,9.700000000000000000e+01,4.600000000000000000e+01,1.835000000000000000e+03,2.050000000000000000e+01,2.600000000000000000e+01
4.000000000000000000e+00,1.100000000000000000e+02,8.700000000000000000e+01,2.672000000000000000e+03,1.750000000000000000e+01,2.500000000000000000e+01
4.000000000000000000e+00,1.070000000000000000e+02,9.000000000000000000e+01,2.430000000000000000e+03,1.450000000000000000e+01,2.400000000000000000e+01
4.000000000000000000e+00,1.040000000000000000e+02,9.500000000000000000e+01,2.375000000000000000e+03,1.750000000000000000e+01,2.500000000000000000e+01
4.000000000000000000e+00,1.210000000000000000e+02,1.130000000000000000e+02,2.234000000000000000e+03,1.250000000000000000e+01,2.600000000000000000e+01
6.000000000000000000e+00,1.990000000000000000e+02,9.000000000000000000e+01,2.648000000000000000e+03,1.500000000000000000e+01,2.100000000000000000e+01
8.000000000000000000e+00,3.600000000000000000e+02,2.150000000000000000e+02,4.615000000000000000e+03,1.400000000000000000e+01,1.000000000000000000e+01
8.000000000000000000e+00,3.070000000000000000e+02,2.000000000000000000e+02,4.376000000000000000e+03,1.500000000000000000e+01,1.000000000000000000e+01
8.000000000000000000e+00,3.180000000000000000e+02,2.100000000000000000e+02,4.382000000000000000e+03,1.350000000000000000e+01,1.100000000000000000e+01
8.000000000000000000e+00,3.040000000000000000e+02,1.930000000000000000e+02,4.732000000000000000e+03,1.850000000000000000e+01,9.000000000000000000e+00
