name,time,R^2_test,R^2_train,MAE_test,MAE_train,NMSE_test,NMSE_train,RMSE_test,RMSE_train
results/towerData,260,0.9368010553421606,0.9346660751256343,17.018628953505516,16.42784757853783,6.319894465783933e-2,6.533392487436573e-2,22.38214317861965,22.34983829699602

results/towerData,251,0.9376052619861353,0.9339738314745664,16.728577220502796,16.21291062488085,6.239473801386474e-2,6.602616852543362e-2,22.23928084374869,22.467929834697944

results/towerData,275,0.9300663259844186,0.9311612698705903,17.362343027796456,16.6468740174727,6.993367401558143e-2,6.883873012940964e-2,23.54452476893195,22.941480232359705

results/towerData,268,0.9322483832341233,0.9323556568777264,16.901807477787372,16.206532724071806,6.775161676587668e-2,6.764434312227362e-2,23.17429804625152,22.741586192830173

results/towerData,262,0.9331346199590187,0.9326636970878004,17.299659809818923,16.54591905629972,6.686538004098129e-2,6.733630291219962e-2,23.022231421807835,22.689746555385856

results/towerData,255,0.9341320292361779,0.9299540312679084,16.616453369552527,16.338493188049966,6.586797076382213e-2,7.004596873209153e-2,22.849878679282973,23.14177058363375

results/towerData,164,0.917798655690346,0.9338516721938196,17.993066575296993,16.49284143132097,8.220134430965394e-2,6.614832780618038e-2,24.998885482429802,22.607555488760095

results/towerData,168,0.9044655719700019,0.9299677853367416,18.190575376220245,16.8951383253039,9.55344280299981e-2,7.003221466325839e-2,26.950147161225225,23.261788392866766

results/towerData,168,0.9152676076284689,0.9353882291867471,17.31455400220583,16.00002827260282,8.473239237153107e-2,6.461177081325288e-2,25.38083591368376,22.343437657219962

results/towerData,161,0.9242395897929153,0.9337074805500258,17.215646059035453,16.01613835437056,7.576041020708467e-2,6.629251944997418e-2,23.999508401159193,22.6321823098132

results/towerData,168,0.9187756351611136,0.9388620188063174,17.06198887165235,15.420522535074408,8.122436483888638e-2,6.113798119368261e-2,24.84988304311053,21.73450319084161

results/towerData,181,0.9099289877606546,0.9351742204500304,18.362829039650766,16.669040905881754,9.007101223934547e-2,6.482577954996956e-2,26.168191470727418,22.380410315927296

results/towerData,162,0.9326835422066969,0.9375950917878375,15.547112925499341,16.015859225731813,6.731645779330313e-2,6.240490821216248e-2,22.555364677912593,21.974465150836192

results/towerData,171,0.9275546885292293,0.9313477104731901,16.402760488391085,16.63334167883717,7.244531147077071e-2,6.86522895268099e-2,23.39884214617096,23.04817016247236

results/towerData,174,0.9376465518802019,0.9349374855611706,15.66793447137189,16.458224618638525,6.235344811979814e-2,6.506251443882936e-2,21.707982509624184,22.437494557283774

results/towerData,166,0.929289309599987,0.9346930551090851,16.905703577817746,16.812236296212284,7.071069040001304e-2,6.530694489091496e-2,23.117015510742064,22.47960225637846

results/towerData,155,0.9309870010279917,0.9339413768401084,16.83421405321155,16.938094023967327,6.90129989720083e-2,6.605862315989167e-2,22.83782157805909,22.608601433358256

results/towerData,174,0.9131313524056899,0.9243599266831585,16.860692012827872,17.4203277699849,8.686864759431015e-2,7.56400733168415e-2,25.622455984262782,24.19273172395359

results/towerData,166,0.9199634457280713,0.9368403793353618,16.042818829191056,15.906775177717257,8.003655427192866e-2,6.315962066463816e-2,24.7328788968356,22.07649999248114

results/towerData,154,0.9244951996596296,0.9335342333546055,16.54648348439369,16.73137082747699,7.55048003403704e-2,6.646576664539453e-2,24.02247561279865,22.646937118088402

results/towerData,154,0.9201069032162845,0.9345298535101465,16.625184681928484,16.463213812290817,7.989309678371542e-2,6.547014648985347e-2,24.710703354345526,22.47667786454597

results/towerData,164,0.9238436763712496,0.936807960731667,16.734728319145944,16.402755321572545,7.615632362875034e-2,6.319203926833292e-2,24.125896746050145,22.082164984472133

results/towerData,163,0.91718274162088,0.9365204361535718,16.43122927468848,16.091808984257938,8.281725837912005e-2,6.347956384642812e-2,25.158856851316322,22.132345034305317

results/towerData,166,0.9161175538204035,0.936607471848427,16.654744632364963,16.217340711271163,8.38824461795965e-2,6.339252815157298e-2,25.320135348126506,22.11716719875193

results/towerData,155,0.9352387612106123,0.9307289137208626,16.3180621924751,16.607806604373778,6.476123878938762e-2,6.927108627913742e-2,22.4448568142994,23.06901105725125

results/towerData,160,0.9320668235367291,0.9307866294774588,16.56150427172623,16.567705214675254,6.793317646327086e-2,6.921337052254116e-2,22.987949078380243,23.059398656537446

results/towerData,171,0.935041714838312,0.9322330859574455,16.608930408044124,16.925160110638636,6.495828516168801e-2,6.776691404255451e-2,22.478976903938758,22.81717287088683

results/towerData,158,0.9347772528478975,0.9322384104678719,16.594598284808264,16.94076299895028,6.522274715210258e-2,6.776158953212809e-2,22.5246892907813,22.81627646986972

results/towerData,163,0.9323976097721857,0.931322132726534,16.74836597492339,16.90303406822117,6.760239022781438e-2,6.867786727346609e-2,22.931913303417222,22.970020256891377

results/towerData,163,0.9328924881360724,0.929960786350762,16.586401961388454,16.705647023033315,6.710751186392756e-2,7.00392136492381e-2,22.847823428434705,23.196561290580167
