1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.441670000000000007e-01,8.058330000000000215e-01,1.604460000000000053e-01,0.000000000000000000e+00,9.850000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.634780000000000233e-01,6.960870000000000113e-01,2.485389999999999822e-01,1.000000000000000000e+00,8.010000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.963640000000000108e-01,4.372729999999999673e-01,2.483090000000000019e-01,2.000000000000000000e+00,1.349000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01,5.904350000000000431e-01,1.602959999999999940e-01,3.000000000000000000e+00,1.562000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.269570000000000198e-01,4.369569999999999843e-01,1.869000000000000106e-01,4.000000000000000000e+00,1.600000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.043480000000000019e-01,5.182609999999999717e-01,8.956519999999999759e-02,5.000000000000000000e+00,1.606000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.965220000000000022e-01,4.986960000000000282e-01,1.687259999999999871e-01,6.000000000000000000e+00,1.510000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.650000000000000078e-01,5.358330000000000037e-01,2.668039999999999856e-01,7.000000000000000000e+00,9.590000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.383329999999999838e-01,4.341670000000000251e-01,3.619499999999999940e-01,8.000000000000000000e+00,8.220000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.508329999999999949e-01,4.829169999999999852e-01,2.232670000000000210e-01,9.000000000000000000e+00,1.321000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.690910000000000191e-01,6.863640000000000851e-01,1.221319999999999906e-01,1.000000000000000000e+01,1.263000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.727269999999999917e-01,5.995449999999999946e-01,3.046269999999999811e-01,1.100000000000000000e+01,1.162000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.650000000000000078e-01,4.704170000000000296e-01,3.009999999999999898e-01,1.200000000000000000e+01,1.406000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.608700000000000130e-01,5.378260000000000263e-01,1.265479999999999938e-01,1.300000000000000000e+01,1.421000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.333329999999999849e-01,4.987500000000000266e-01,1.579630000000000201e-01,1.400000000000000000e+01,1.248000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.316670000000000118e-01,4.837500000000000133e-01,1.884329999999999894e-01,1.500000000000000000e+01,1.204000000000000000e+03
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.758329999999999893e-01,5.374999999999999778e-01,1.940169999999999950e-01,1.600000000000000000e+01,1.000000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.166669999999999985e-01,8.616669999999999607e-01,1.467749999999999888e-01,1.700000000000000000e+01,6.830000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.921739999999999893e-01,7.417390000000000372e-01,2.083170000000000022e-01,1.800000000000000000e+01,1.650000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.616669999999999829e-01,5.383329999999999504e-01,1.959039999999999948e-01,1.900000000000000000e+01,1.927000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.774999999999999911e-01,4.570830000000000171e-01,3.532420000000000004e-01,2.000000000000000000e+01,1.543000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.913039999999999963e-02,4.000000000000000222e-01,1.719700000000000117e-01,2.100000000000000000e+01,9.810000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.652170000000000194e-02,4.365220000000000211e-01,2.466000000000000136e-01,2.200000000000000000e+01,9.860000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.739130000000000009e-02,4.917390000000000372e-01,1.583299999999999985e-01,2.300000000000000000e+01,1.416000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.234780000000000100e-01,6.169569999999999776e-01,1.297959999999999947e-01,2.400000000000000000e+01,1.985000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.174999999999999989e-01,8.625000000000000444e-01,2.938500000000000001e-01,2.500000000000000000e+01,5.060000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.950000000000000067e-01,6.875000000000000000e-01,1.138369999999999937e-01,2.600000000000000000e+01,4.310000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.034779999999999922e-01,7.930430000000000534e-01,1.233000000000000068e-01,2.700000000000000000e+01,1.167000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.965220000000000022e-01,6.517390000000000683e-01,1.453650000000000220e-01,2.800000000000000000e+01,1.098000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.165219999999999922e-01,7.221739999999999826e-01,7.398259999999999559e-02,2.900000000000000000e+01,1.096000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.808329999999999937e-01,6.037500000000000089e-01,1.871919999999999973e-01,3.000000000000000000e+01,1.501000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.921740000000000115e-01,8.295649999999999968e-01,5.321299999999999641e-02,3.100000000000000000e+01,1.360000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000089e-01,7.754170000000000229e-01,2.643079999999999874e-01,3.200000000000000000e+01,1.526000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.869569999999999843e-01,4.378260000000000485e-01,2.777519999999999989e-01,3.300000000000000000e+01,1.550000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.113039999999999918e-01,5.852169999999999872e-01,1.278390000000000082e-01,3.400000000000000000e+01,1.708000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.333329999999999849e-01,9.291669999999999652e-01,1.610790000000000000e-01,3.500000000000000000e+01,1.005000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.858330000000000037e-01,5.683329999999999771e-01,1.418000000000000094e-01,3.600000000000000000e+01,1.623000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.716669999999999918e-01,7.383330000000000171e-01,4.540830000000000560e-02,3.700000000000000000e+01,1.712000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.208330000000000015e-01,5.379169999999999785e-01,3.619499999999999940e-01,3.800000000000000000e+01,1.530000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.347829999999999862e-01,4.947829999999999728e-01,1.888390000000000069e-01,3.900000000000000000e+01,1.605000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.443480000000000041e-01,4.373909999999999743e-01,2.219349999999999934e-01,4.000000000000000000e+01,1.538000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.890910000000000091e-01,5.063640000000000363e-01,1.085499999999999937e-01,4.100000000000000000e+01,1.746000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.225000000000000033e-01,5.441669999999999563e-01,2.033670000000000200e-01,4.200000000000000000e+01,1.472000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.165219999999999700e-01,4.573909999999999920e-01,2.608829999999999760e-01,4.300000000000000000e+01,1.589000000000000000e+03
