5.881544505684060277e+05,8.137238007769279635e-01,2.529430995469309948e+02,1.219198609975029967e+03
4.984911337724170298e+05,1.369503468943179758e+00,2.577172963059780386e+02,1.697595120649270029e+03
4.682503608214320266e+05,1.468170615138530088e+00,2.592525970165739864e+02,1.739254031545209955e+03
4.143516982473320095e+05,1.198617404256629992e+00,2.566356290170539864e+02,1.260984566015309838e+03
4.635305236707279691e+05,8.897512721339591035e-01,2.536452818693699953e+02,1.074900640630659836e+03
5.274772531649740413e+05,5.119293578928170163e-01,2.509400967068370107e+02,6.742115662805349530e+02
4.179545613978879410e+05,6.437442759386600155e-01,2.510254606234429957e+02,6.686662348714760356e+02
5.893446419363250025e+05,8.236412641880200836e-01,2.528854288609900038e+02,1.233873417966469788e+03
4.364421612202289980e+05,5.180743327406409637e-01,2.560006499141459813e+02,5.731320189986090554e+02
5.629158866039749701e+05,9.127731098357529937e-01,2.503601939488110020e+02,1.326315448509619955e+03
4.222198682888920303e+05,6.807644446801309757e-01,2.506559077116330059e+02,7.297052017509820416e+02
4.106522994140749797e+05,1.176338166155929787e+00,2.571148167031619778e+02,1.194922645936090021e+03
4.077756067290379433e+05,1.178276642383610184e+00,2.575425616087260323e+02,1.239612069454769880e+03
5.217342322044390021e+05,1.124119524057979991e+00,2.504850091204249907e+02,1.488076000332440117e+03
4.118942427942279610e+05,1.020435113115339965e+00,2.528346201900469907e+02,1.042598508484380091e+03
4.178705758922429522e+05,5.446402481861040146e-01,2.588802253452320201e+02,5.582791359255760426e+02
5.007442212898149737e+05,1.227326254995379839e+00,2.558303605871810191e+02,1.581190776248879956e+03
5.170270900048839976e+05,5.907201888250930288e-01,2.580080257304960014e+02,7.866109964800880334e+02
4.673674428061039653e+05,7.958512197471809824e-01,2.501126952632590132e+02,9.428556969683160105e+02
5.489537637096260441e+05,6.755199756416310208e-01,2.529079993378620088e+02,9.111372319985249533e+02
5.255204782182170311e+05,5.258145195026450169e-01,2.581794185163869884e+02,6.842551083339599245e+02
4.865781176571220276e+05,1.355463978567970074e+00,2.509201192904539823e+02,1.665681277235260040e+03
5.873994697787329787e+05,9.641318962592939634e-01,2.500390940974560294e+02,1.462482559845090009e+03
4.194198116239670198e+05,6.772464500221530015e-01,2.577098249545579733e+02,6.905612166956759665e+02
5.850653846247739857e+05,1.457478194720459808e+00,2.519468952650080098e+02,2.126498501790439605e+03
4.105634689821309876e+05,1.323164646239760156e+00,2.533981967282939820e+02,1.412597360020790120e+03
