3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.222222222220000099e+00,3.367396852400000196e+00,3.421538274750000053e+00,3.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.890909090909999701e+00,3.367396852400000196e+00,3.684608961869999977e+00,5.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,2.797297297300000096e+00,3.323244824480000137e+00,3.359713162559999855e+00,1.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,4.154411764709999844e+00,3.323244824480000137e+00,3.684608961869999977e+00,4.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,4.000000000000000000e+00,3.994023904380000101e+00,3.684608961869999977e+00,3.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.842857142860000241e+00,3.422124450030000098e+00,3.726003490400000118e+00,5.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.046728971959999921e+00,3.367396852400000196e+00,3.550817341859999754e+00,3.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,2.886792452829999966e+00,3.367396852400000196e+00,3.359713162559999855e+00,3.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.171428571429999899e+00,3.422124450030000098e+00,3.359713162559999855e+00,2.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.399999999999999911e+00,3.422124450030000098e+00,3.421538274750000053e+00,4.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,4.119658119659999507e+00,3.739534883719999758e+00,3.803703703700000105e+00,5.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.898648648650000048e+00,3.994071146250000037e+00,3.684608961869999977e+00,4.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.931623931619999457e+00,3.737789203080000178e+00,3.684608961869999977e+00,4.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,2.750000000000000000e+00,3.323244824480000137e+00,3.359713162559999855e+00,1.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.469696969700000189e+00,4.038617886179999950e+00,3.504985754990000313e+00,3.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,2.333333333330000148e+00,3.323244824480000137e+00,3.684608961869999977e+00,4.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,4.115384615380000888e+00,3.703597122300000155e+00,3.684608961869999977e+00,5.000000000000000000e+00
3.604938271600000466e+00,3.482479030749999982e+00,3.528221161759999891e+00,3.916666666669999852e+00,3.703597122300000155e+00,3.421538274750000053e+00,5.000000000000000000e+00
