3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.875000000000000000e+00,3.364666031540000546e+00,3.556062467099999846e+00,2.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.151515151519999947e+00,3.364666031540000546e+00,3.363062283740000158e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.429629629629999954e+00,3.320481792089999828e+00,3.363062283740000158e+00,4.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,2.299999999999999822e+00,3.364666031540000546e+00,3.688955190590000210e+00,1.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,4.028169014080000387e+00,3.431167537959999958e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,4.078431372549999878e+00,3.431167537959999958e+00,3.668411867360000134e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,4.048859934850000286e+00,3.522138680030000302e+00,3.421596818600000312e+00,4.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.227272727269999919e+00,3.689725330619999966e+00,3.421596818600000312e+00,2.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.833333333330000148e+00,3.320481792089999828e+00,3.668411867360000134e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,4.289617486340000063e+00,4.214797136040000503e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.929936305730000079e+00,3.320481792089999828e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.797235023040000268e+00,3.701670644390000042e+00,3.363062283740000158e+00,3.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,2.950819672130000182e+00,3.887210473309999692e+00,3.363062283740000158e+00,2.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,4.035587188610000098e+00,3.996519721580000351e+00,3.363062283740000158e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.944444444440000197e+00,3.781882146000000056e+00,3.421596818600000312e+00,5.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.106481481479999918e+00,3.377930062759999519e+00,3.688955190590000210e+00,2.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,4.250000000000000000e+00,3.377930062759999519e+00,3.363062283740000158e+00,4.000000000000000000e+00
3.608695652169999324e+00,3.471548097809999511e+00,3.530094942380000322e+00,2.631578947369999977e+00,3.377930062759999519e+00,3.363062283740000158e+00,1.000000000000000000e+00
3.631578947369999977e+00,3.639445300460000254e+00,3.533171028609999986e+00,4.162280701750000311e+00,3.377930062759999519e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.631578947369999977e+00,3.639445300460000254e+00,3.533171028609999986e+00,4.289617486340000063e+00,4.214797136040000503e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.631578947369999977e+00,3.639445300460000254e+00,3.533171028609999986e+00,3.711428571429999934e+00,3.320481792089999828e+00,3.688955190590000210e+00,4.000000000000000000e+00
3.631578947369999977e+00,3.639445300460000254e+00,3.533171028609999986e+00,4.293706293709999677e+00,3.320481792089999828e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.631578947369999977e+00,3.639445300460000254e+00,3.533171028609999986e+00,3.617346938780000354e+00,3.377930062759999519e+00,3.421596818600000312e+00,4.000000000000000000e+00
2.846153846150000000e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.241379310340000597e+00,3.320481792089999828e+00,3.363062283740000158e+00,2.000000000000000000e+00
2.846153846150000000e+00,3.471548097809999511e+00,3.530094942380000322e+00,2.516949152540000068e+00,3.377930062759999519e+00,3.688955190590000210e+00,1.000000000000000000e+00
4.304347826089999884e+00,3.471548097809999511e+00,3.530094942380000322e+00,3.342281879190000193e+00,3.377930062759999519e+00,3.688955190590000210e+00,5.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,3.426315789470000261e+00,3.320481792089999828e+00,3.421596818600000312e+00,4.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,4.440000000000000391e+00,3.522138680030000302e+00,3.363062283740000158e+00,5.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,4.101694915249999518e+00,3.461868446140000444e+00,3.363062283740000158e+00,5.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,2.825870646769999883e+00,3.320481792089999828e+00,3.363062283740000158e+00,4.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,3.268292682929999859e+00,3.364666031540000546e+00,3.688955190590000210e+00,1.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,2.200000000000000178e+00,3.364666031540000546e+00,3.421596818600000312e+00,3.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,2.859154929579999838e+00,3.522138680030000302e+00,3.363062283740000158e+00,2.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,3.129032258060000071e+00,3.320481792089999828e+00,3.688955190590000210e+00,2.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,3.552238805969999635e+00,3.735042735039999950e+00,3.421596818600000312e+00,3.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,2.250000000000000000e+00,3.313432835820000033e+00,3.145287030470000023e+00,4.000000000000000000e+00
2.852760736200000036e+00,3.486631519489999942e+00,3.533171028609999986e+00,2.350877192979999641e+00,3.725943396230000371e+00,3.421596818600000312e+00,1.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,3.863636363640000404e+00,3.364666031540000546e+00,3.363062283740000158e+00,4.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,3.796610169490000075e+00,3.364666031540000546e+00,3.688955190590000210e+00,2.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,4.152610441770000271e+00,3.757575757580000175e+00,3.800529567519999929e+00,4.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,4.289617486340000063e+00,4.214797136040000503e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,4.059360730589999910e+00,3.996124031009999911e+00,3.688955190590000210e+00,5.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,3.797235023040000268e+00,3.701670644390000042e+00,3.363062283740000158e+00,4.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,4.173469387759999982e+00,3.887210473309999692e+00,3.688955190590000210e+00,4.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,3.939999999999999947e+00,3.377930062759999519e+00,3.363062283740000158e+00,4.000000000000000000e+00
3.630208333330000148e+00,3.594102242970000027e+00,3.530094942380000322e+00,3.774074074069999618e+00,3.377930062759999519e+00,3.363062283740000158e+00,2.000000000000000000e+00
