3.261405706000000126e+00,1.177740463999999987e+00,1.842495561999999865e+00,4.866975728999999973e+00,4.022170618999999725e+00,2.302693869999999920e-01
1.476391456999999852e+00,3.088372848000000115e+00,3.924593520000000169e+00,2.902063216999999806e+00,2.244924558000000125e+00,4.370120856999999859e+00
1.862360610999999944e+00,3.701793188999999540e+00,3.287187323999999577e+00,2.265057493000000033e+00,2.607485324999999854e+00,6.847751492000000439e+00
2.784325135000000007e+00,4.654828551999999675e+00,4.365469658999999503e+00,1.343030883000000175e+00,1.560762546999999945e+00,1.316704860000000110e+01
1.815980809000000029e+00,4.536090609999999579e+00,3.897630168999999700e+00,1.103870410000000080e+00,3.935709725000000159e+00,8.289116801000000478e+00
4.049261688999999720e+00,2.381261695000000067e+00,2.606645172999999982e+00,3.570735487999999958e+00,3.291465948999999558e+00,4.879307991000000122e+00
2.811764723000000021e+00,3.580010533000000272e+00,4.970570239999999806e+00,2.016144295000000142e+00,4.944933106999999772e+00,9.666318457000000919e+00
3.284229873999999771e+00,1.154908762000000033e+00,1.865320841999999812e+00,4.843172011000000055e+00,4.060621480000000005e+00,6.188739389999999840e-01
2.731037673000000332e+00,3.270178102000000031e+00,1.376130398000000143e+00,4.468503081999999793e+00,2.718101836000000215e+00,3.029666933999999756e+00
3.340227478000000083e+00,4.968468067999999960e+00,4.563419593999999968e+00,2.228511381000000124e+00,4.078000346999999692e+00,1.647617637999999829e+01
2.898058893999999608e+00,3.743431002999999979e+00,4.821735358999999832e+00,2.179862459999999835e+00,4.858623833000000225e+00,1.032779350999999934e+01
2.715715996999999771e+00,4.844977778000000512e+00,4.134725554000000081e+00,1.156767007999999874e+00,1.939445789999999947e+00,1.334024415999999924e+01
2.151530578000000027e+00,1.801979146999999948e+00,2.064945376999999915e+00,1.130072677000000025e+00,4.908645989000000043e+00,2.420716999000000147e+00
4.728065618000000470e+00,1.336296028000000025e+00,4.378173423999999869e+00,3.891389152999999990e+00,4.271037887000000310e+00,1.942123280999999979e+00
2.393949633000000077e+00,1.388787149999999970e+00,3.352871613999999667e+00,4.566258323000000452e+00,3.910857365000000030e+00,7.284128609999999115e-01
2.104760246000000112e+00,2.223534655999999998e+00,3.570770221000000078e+00,3.714833473999999747e+00,2.900298301999999939e+00,2.855952143000000110e+00
3.417015342000000011e+00,4.510825333000000548e+00,3.502864551999999687e+00,1.962807860000000071e+00,3.897770226000000449e+00,1.512472960999999927e+01
3.766055616999999689e+00,4.436635139999999922e+00,4.619670171000000103e+00,4.506329131000000210e+00,3.707266723000000042e+00,1.384496820000000028e+01
2.423811634999999853e+00,4.189197926999999488e+00,4.415424546999999755e+00,4.637633382999999831e+00,2.188269674999999914e+00,9.455195011000000704e+00
3.975390203999999983e+00,4.770181742000000114e+00,2.085013801000000111e+00,3.929999623999999692e+00,4.109295213000000224e+00,1.085874912999999964e+01
3.621943788000000275e+00,3.428977598999999543e+00,3.296816673999999558e+00,2.811887454999999925e+00,4.360579566000000185e+00,9.090991089999999275e+00
1.721838381999999834e+00,4.225880701999999545e+00,1.759638821000000020e+00,3.732291978000000121e+00,2.566330891999999864e+00,4.610302187000000274e+00
