3.754322156999999827e+00,1.475592716999999832e+00,2.190422470000000121e+00,4.858816968999999375e+00,1.507698771000000049e+00,1.833926908999999839e+01
1.976636894000000089e+00,2.391838217000000100e+00,4.045415476000000510e+00,5.774727482999999495e+00,3.730093124999999787e+00,8.070059755000000834e+00
1.371880530999999959e+00,2.214173875999999819e+00,4.681996772999999834e+00,5.581283877999999810e+00,3.124272953999999825e+00,7.311508677999999151e+00
2.293848184000000234e+00,2.737566191000000426e+00,3.728959763999999844e+00,5.120272367000000102e+00,4.046297094999999899e+00,5.839942471000000523e+00
4.321165060000000224e+00,2.776959951000000260e+00,3.464248781999999860e+00,5.119133015000000064e+00,1.301649919000000155e+00,9.889824289999999962e+00
4.562245373999999742e+00,1.873566560999999853e+00,1.491113440999999984e+00,4.488703713000000484e+00,2.801972474999999907e+00,8.681095586999999725e+00
3.303207544999999801e+00,2.281904378000000122e+00,4.416071579999999663e+00,5.562760539000000115e+00,2.315718840999999806e+00,1.557640242999999991e+01
3.793752893999999820e+00,1.487613896000000047e+00,2.228879609000000261e+00,4.870350576999999959e+00,1.546156023000000213e+00,1.859792816999999943e+01
1.144846801999999997e+00,1.546965913000000192e+00,2.519051925999999941e+00,4.235596489999999825e+00,2.000191397000000038e+00,5.102902861000000456e+00
1.814669925999999878e+00,2.258289288000000283e+00,1.203279572999999880e+00,4.611660053999999676e+00,3.743972778000000279e+00,1.971734871999999861e+00
3.405141948000000252e+00,2.364255561999999866e+00,4.252568761000000030e+00,5.519602397999999965e+00,2.480355289000000241e+00,1.429115050999999958e+01
2.206199656999999981e+00,2.512332629999999956e+00,3.771219778000000300e+00,5.129695008999999750e+00,4.453735522999999752e+00,6.759023501000000600e+00
2.703823846000000142e+00,2.125553247000000034e+00,1.280213629000000131e+00,5.616061309000000001e+00,3.066777418999999671e+00,4.299674467000000000e+00
2.084601152999999929e+00,1.603421958000000203e+00,1.136129225999999992e+00,5.683958156000000095e+00,4.037269946000000331e+00,5.235192973999999388e+00
3.792180076000000177e+00,1.223450413999999986e+00,3.135594183999999895e+00,4.058569193999999491e+00,2.708245261999999709e+00,3.223168163999999791e+01
2.693309863000000082e+00,1.980580710999999994e+00,4.574932611999999565e+00,4.699098481000000049e+00,4.512777637000000119e+00,1.475686961000000075e+01
2.421614856999999787e+00,1.973367881999999796e+00,3.209245136999999914e+00,4.620837379000000134e+00,2.320673428000000094e+00,9.215716594999999955e+00
2.239483102999999975e+00,2.675412028000000220e+00,1.872243834999999912e+00,5.562094387999999334e+00,3.050534074999999845e+00,3.254677857999999979e+00
2.584642046999999998e+00,1.203437437999999915e+00,4.297036720000000365e+00,4.452252468999999380e+00,2.773755153999999834e+00,3.414000079999999571e+01
4.752109313000000057e+00,1.958519783000000070e+00,2.670008779000000221e+00,5.002891106999999948e+00,1.436777149000000087e+00,1.652142790000000261e+01
2.870680161000000119e+00,2.472085467999999953e+00,4.078605085000000408e+00,4.898977465999999836e+00,2.504192796999999970e+00,9.375968227999999627e+00
