1.571032846000000038e+00,1.945202823000000025e+00,1.591998453000000202e+00,1.312022647999999903e+00,1.356774354000000127e+00,2.995884203999999773e+00,1.428873009999999943e-01
2.561048258000000022e+00,2.923693491000000311e+00,2.539106129999999961e+00,2.322010174999999954e+00,2.276770108000000015e+00,1.888634165999999892e+00,2.722366099999999969e-02
2.864187093999999600e+00,2.745798531000000153e+00,2.846090141000000351e+00,2.003736480999999792e+00,2.079131634999999978e+00,1.694918425000000006e+00,-1.637072000000000050e-03
2.340797121000000036e+00,2.206688649999999807e+00,2.322700193000000191e+00,2.542753423000000179e+00,2.618236946000000120e+00,1.233934786999999922e+00,2.103626700000000085e-02
1.739526815000000060e+00,1.009181199000000140e+00,2.672853900999999865e+00,1.757351826999999922e+00,2.411711915000000150e+00,1.341285950999999921e+00,3.482269999999999983e-03
1.205664858000000006e+00,1.340120376000000002e+00,1.191436079000000037e+00,1.912917615000000016e+00,1.988606214999999899e+00,2.348000461999999899e+00,7.006118900000000149e-01
1.201030715999999998e+00,1.547317988000000089e+00,2.134319209000000050e+00,1.309017397999999943e+00,2.904471313000000166e+00,1.844058710999999962e+00,1.600914000000000156e-02
1.590745569000000081e+00,1.956740198999999958e+00,1.572648655999999923e+00,1.292793485000000020e+00,1.368189225999999925e+00,2.983982478999999799e+00,1.701682399999999984e-01
1.653595966999999778e+00,1.234088813000000062e+00,2.243373311000000037e+00,2.518122509999999981e+00,1.097647097000000072e+00,2.344656204000000077e+00,2.991085899999999798e-02
2.630574219000000102e+00,1.989031011999999876e+00,2.003194289000000072e+00,1.795303418000000040e+00,1.311971439999999989e+00,1.705931169000000081e+00,6.702421000000000073e-03
1.149952692000000054e+00,1.597789321000000040e+00,2.216663871999999813e+00,1.351791205000000051e+00,2.947728435000000147e+00,1.800789165999999941e+00,3.207423999999999692e-02
2.409296600000000232e+00,2.043214584000000222e+00,2.427332685999999740e+00,2.707168409999999970e+00,2.631803279000000106e+00,1.016048017000000137e+00,3.390434000000000329e-03
2.371696653000000321e+00,1.345146788000000093e+00,1.249254142000000067e+00,2.173229185999999924e+00,1.263949535000000068e+00,1.530264730999999934e+00,1.935580030000000062e-01
2.582015354000000151e+00,2.175931312999999978e+00,2.703827224999999945e+00,2.186705302000000017e+00,1.898616473999999998e+00,2.551734976000000099e+00,3.440085799999999944e-02
1.663148744999999984e+00,2.941802278999999576e+00,2.224866424000000009e+00,2.007821403999999976e+00,2.903085336999999821e+00,2.268820003000000085e+00,7.284769700000000292e-02
2.988733167999999996e+00,1.481954891999999857e+00,2.475882584999999914e+00,1.941705333000000033e+00,2.656779556000000042e+00,2.616627760000000080e+00,3.594850799999999708e-02
2.618182121999999890e+00,1.999745976999999897e+00,2.244870839999999923e+00,2.099019761000000095e+00,2.480229613000000111e+00,1.876827196000000031e+00,8.610935999999999590e-03
2.990094956000000082e+00,2.613892829000000084e+00,2.978256972000000058e+00,1.409110155999999892e+00,2.756186055000000135e+00,1.598494284999999904e+00,1.562676199999999890e-02
2.456393659999999812e+00,1.635459459000000004e+00,1.267642914999999926e+00,2.433934362000000018e+00,2.632937886999999755e+00,2.340610561000000089e+00,3.759444979999999603e-01
1.391436024999999965e+00,2.826521061000000223e+00,2.653110703999999931e+00,2.010352816999999792e+00,2.121901924999999967e+00,1.066995182999999958e+00,5.511780000000000412e-04
2.947583321000000200e+00,1.340532116999999968e+00,2.902496653999999676e+00,1.816221650999999992e+00,2.904838158000000004e+00,2.304543038000000266e+00,-1.382829800000000102e-02
2.723857941999999976e+00,1.540959255999999833e+00,2.396531941000000110e+00,2.384524196000000096e+00,1.547283064000000152e+00,1.385513530000000104e+00,7.684729999999999860e-03
1.491786898000000194e+00,2.261178864000000122e+00,2.002356621000000114e+00,1.742916223000000153e+00,2.430850814000000248e+00,1.653349560000000107e+00,5.291222000000000286e-02
2.692022730000000141e+00,1.153261191999999991e+00,2.209105153000000321e+00,1.560109183000000010e+00,2.837754579999999915e+00,2.513791395999999789e+00,2.444967600000000005e-02
1.892468838999999958e+00,2.100736747000000015e+00,1.511971103000000038e+00,2.757460823000000172e+00,2.167510794000000018e+00,2.479652000000000189e+00,2.933956189999999964e-01
2.167740671999999869e+00,1.440182760999999978e+00,2.996564183999999909e+00,2.133057433000000280e+00,2.450499321000000119e+00,1.568601281999999930e+00,4.363958000000000247e-03
1.483347579000000138e+00,2.840406197000000077e+00,1.179136087999999916e+00,1.890385194000000046e+00,1.492081301000000026e+00,1.223445319000000087e+00,5.746521509999999999e-01
1.536382555999999955e+00,1.065917710999999990e+00,2.148504635999999746e+00,2.466843775000000072e+00,1.075387669000000157e+00,2.521981864000000240e+00,2.223594200000000159e-02
2.666895962999999981e+00,2.278587534000000137e+00,2.130338049000000122e+00,2.943161592000000049e+00,1.212619917000000047e+00,1.677892696000000017e+00,3.734435500000000269e-02
2.033230033000000159e+00,1.283119165000000006e+00,1.163789717000000001e+00,1.322921787000000071e+00,2.858196756999999977e+00,1.258769307999999976e+00,2.595485690000000067e-01
1.593602275999999929e+00,1.723833841999999894e+00,1.852054330999999943e+00,2.197252744000000035e+00,1.436224123000000130e+00,2.902749661999999731e+00,9.768440600000000140e-02
1.610386920999999916e+00,1.338388600999999900e+00,2.867487919999999857e+00,1.359464090999999986e+00,1.094952686999999925e+00,2.401987061999999895e+00,-6.677775000000000377e-03
1.980716131999999963e+00,2.609916875999999775e+00,1.063193290000000069e+00,1.208284047000000028e+00,2.365094930999999789e+00,2.596158552999999980e+00,1.623719654000000068e+00
2.986511283000000017e+00,1.024312891999999975e+00,2.282742955999999879e+00,2.245957608999999966e+00,2.065600356000000026e+00,1.182378138000000023e+00,-2.292929000000000148e-02
1.846981306999999850e+00,1.838891638000000217e+00,1.571384991999999814e+00,2.958927386999999687e+00,1.115133390999999863e+00,2.110496563999999964e+00,1.474485440000000147e-01
1.338240957000000009e+00,2.516230098000000304e+00,2.814817011999999785e+00,2.530254098000000340e+00,1.452461300000000177e+00,2.244098333000000167e+00,1.356392699999999993e-02
1.173086768999999974e+00,2.018025313000000320e+00,1.666901280000000041e+00,2.135170013999999838e+00,1.596402213000000181e+00,1.286391190000000018e+00,8.642006300000000529e-02
2.692765577999999937e+00,1.787565043000000076e+00,1.922365471999999853e+00,2.642406421000000005e+00,2.813806378000000219e+00,2.894164658999999862e+00,6.119956799999999586e-02
2.968486228000000171e+00,1.075561521000000020e+00,1.299027267999999902e+00,2.699228007999999956e+00,1.031075592000000096e+00,1.710872264000000031e+00,1.353924099999999908e-01
2.086754319000000191e+00,1.667840194000000054e+00,2.139596121999999934e+00,2.754152556000000196e+00,1.816167996999999978e+00,1.384806388000000110e+00,2.239311899999999952e-02
2.255816497000000087e+00,2.273202967000000019e+00,1.344405190000000028e+00,1.212770600999999893e+00,2.153038250999999903e+00,1.673503835999999856e+00,2.092552570000000001e-01
1.226320859000000096e+00,2.385451214999999792e+00,2.706081968000000337e+00,1.218617748000000001e+00,1.355218216999999781e+00,1.467201728000000038e+00,-1.735586399999999863e-02
1.731106033999999960e+00,2.807253221000000298e+00,2.562509042999999931e+00,2.506263885000000080e+00,2.969590516000000235e+00,2.120195904000000020e+00,3.785801200000000338e-02
1.006253795999999978e+00,1.850835879000000128e+00,2.343403413000000324e+00,1.753543160999999850e+00,1.666055564000000100e+00,2.411856481000000052e+00,4.911772299999999508e-02
1.663224334000000137e+00,1.101221232000000105e+00,1.348849020999999926e+00,2.212734495999999940e+00,1.882728296000000023e+00,1.566511114999999954e+00,1.325438770000000044e-01
2.065644414999999956e+00,1.110149484999999991e+00,2.884657246000000175e+00,1.729103639999999942e+00,2.775721203999999886e+00,1.197234978000000005e+00,3.569962899999999661e-02
