1.562794414999999937e+00,3.595982198999999824e+00,3.685390561000000176e+00,1.181986510000000018e-01
1.120432319999999926e+00,2.081627160000000032e+00,1.579748948000000208e+00,3.476800950000000223e-01
1.217185916000000034e+00,2.559339851999999915e+00,1.192826314000000165e+00,4.101043859999999874e-01
1.447692371999999894e+00,3.250632658000000230e+00,2.145861565999999776e+00,2.090619139999999876e-01
1.472064629000000124e+00,3.179037676999999729e+00,1.145148564000000091e+00,4.162801660000000070e-01
1.763888290999999997e+00,4.574720082999999882e+00,4.882564421999999738e+00,7.905165999999999582e-02
1.246389903000000077e+00,2.413729958000000231e+00,2.230206115000000100e+00,2.336572299999999935e-01
1.572651381999999876e+00,3.625738526000000128e+00,3.645964549999999971e+00,1.192486090000000054e-01
1.137216524000000062e+00,2.156979644000000196e+00,4.760585801999999589e+00,1.109758599999999956e-01
1.568031614999999990e+00,3.433580858999999652e+00,4.367819138999999851e+00,1.047459740000000056e-01
1.209370626999999976e+00,2.489448250000000140e+00,2.065531034999999793e+00,2.374172430000000000e-01
1.427366214999999938e+00,3.374221620000000144e+00,2.354110905999999837e+00,1.806759319999999835e-01
1.291420884999999963e+00,2.962779301000000309e+00,4.205024711000000082e+00,1.038438480000000025e-01
1.559043954000000065e+00,3.509106549999999825e+00,2.138328318000000117e+00,2.092968950000000106e-01
1.441315200999999879e+00,3.596786035000000048e+00,3.022105704999999976e+00,1.329889719999999831e-01
1.137513914999999987e+00,4.624425148000000263e+00,3.404114123999999908e+00,7.232251500000000388e-02
1.739401605999999934e+00,4.392472893999999961e+00,3.688010483000000228e+00,1.075812750000000040e-01
1.868141538000000157e+00,3.443110512000000067e+00,1.854497406999999987e+00,2.969153030000000193e-01
1.492790938000000178e+00,4.641495328000000420e+00,4.601226643000000394e+00,6.995547800000000149e-02
1.990073578000000065e+00,3.937566176000000251e+00,3.372883823999999642e+00,1.504106739999999942e-01
1.045555553000000026e+00,2.503954338000000224e+00,2.903506119999999857e+00,1.443133380000000132e-01
1.131070044000000108e+00,3.425367576000000192e+00,4.241832433999999985e+00,7.792349299999999646e-02
1.388795484999999941e+00,4.562658779999999581e+00,4.918926263000000354e+00,6.191951500000000136e-02
1.207420630000000106e+00,4.365025108999999404e+00,3.122035713000000268e+00,8.871638199999999641e-02
1.448445205000000069e+00,4.749046933999999887e+00,2.603963119999999964e+00,1.173974940000000050e-01
1.240187672000000019e+00,3.854907871000000430e+00,2.886141146000000379e+00,1.117015890000000039e-01
1.117570439000000082e+00,2.625196255999999728e+00,4.992107673000000467e+00,8.538015999999999661e-02
1.905701399000000018e+00,3.439887718000000039e+00,1.050441806000000033e+00,5.555352489999999532e-01
1.997947024000000127e+00,2.735834383000000258e+00,2.490620830000000119e+00,2.975881770000000093e-01
1.145947220000000044e+00,4.729744038999999844e+00,3.302183635000000006e+00,7.343721300000000118e-02
1.950533164000000097e+00,2.206864563999999973e+00,3.401109361999999692e+00,2.628881419999999913e-01
1.956333775999999913e+00,3.844768885000000136e+00,2.152539656999999718e+00,2.386446360000000211e-01
1.750881148000000165e+00,4.902342441000000051e+00,1.569330563000000067e+00,2.295941639999999895e-01
1.014740446000000018e+00,3.856497479999999811e+00,1.012552557000000020e+00,2.628802619999999757e-01
1.257628704999999902e+00,4.154361578000000499e+00,4.118482756999999772e+00,7.357033699999999954e-02
1.152674130000000075e+00,3.391883341000000218e+00,3.369870020000000022e+00,1.010162750000000026e-01
1.167365852999999953e+00,4.494124328999999918e+00,4.200471056000000480e+00,6.187868700000000166e-02
1.097910688000000023e+00,2.234945471000000072e+00,3.519369225000000156e+00,1.400411629999999963e-01
1.779760543000000084e+00,2.259348190999999950e+00,4.234603016000000331e+00,1.871125239999999745e-01
1.301622765000000070e+00,2.956490318999999811e+00,1.124637461999999921e+00,4.022262360000000148e-01
1.644271023000000165e+00,2.409091394000000275e+00,2.740363121000000124e+00,2.517143030000000281e-01
1.218813238000000077e+00,2.997604538999999679e+00,1.575676070000000095e+00,2.609983919999999680e-01
1.049656272999999862e+00,2.931431460000000211e+00,4.857683653000000490e+00,7.377890500000000573e-02
1.969838425999999920e+00,4.725276801999999776e+00,1.526525738000000132e+00,2.765993710000000383e-01
1.171543113000000025e+00,3.686314628999999954e+00,2.475632467000000059e+00,1.287300239999999985e-01
1.198495260000000062e+00,4.468153968000000198e+00,4.081998109999999791e+00,6.575797399999999682e-02
1.550420996999999801e+00,2.820356879999999844e+00,1.269547968999999998e+00,4.478277779999999542e-01
1.307796954000000067e+00,4.563037179000000165e+00,3.571271781000000090e+00,8.033979200000000709e-02
1.205643484999999959e+00,3.186166888999999891e+00,2.941301756999999739e+00,1.290078480000000083e-01
1.509478105999999986e+00,3.062807292000000015e+00,2.040546965999999962e+00,2.439361869999999988e-01
1.302081374999999985e+00,2.318687058000000079e+00,2.280909889000000135e+00,2.487574989999999930e-01
1.365995301999999967e+00,3.345847852999999983e+00,3.126036506000000159e+00,1.309758969999999800e-01
1.255391888999999983e+00,4.519006002000000244e+00,1.108221129999999999e+00,2.533768289999999701e-01
1.666604524000000032e+00,2.089221959000000073e+00,3.100046391999999873e+00,2.602516089999999949e-01
1.307444567000000113e+00,3.718298716999999698e+00,1.069581241999999932e+00,3.349792759999999925e-01
1.613889694999999902e+00,2.412909962000000075e+00,1.182643089000000147e+00,6.011126740000000135e-01
1.839510028000000075e+00,2.955750006999999790e+00,2.592884559000000255e+00,2.423886439999999864e-01
1.281530730999999923e+00,4.230517501000000458e+00,4.412967359999999672e+00,6.869837700000000491e-02
1.637486035000000006e+00,2.493156555999999746e+00,2.978107956999999750e+00,2.223681960000000180e-01
1.006706445000000061e+00,4.728543836000000056e+00,4.855759657000000118e+00,4.385887499999999856e-02
1.526654299000000048e+00,4.391580353999999353e+00,1.457943356999999773e+00,2.407592630000000011e-01
1.364082376000000041e+00,4.266130996000000231e+00,3.874990364999999937e+00,8.260947400000000218e-02
1.423592004999999938e+00,2.781346722999999965e+00,1.050930692000000111e+00,5.086867510000000481e-01
