8.081760048999999668e+00,1.841233746999999976e+00,4.836831162000000184e+00,1.898502259000000025e+00,4.959574041999999849e+00
5.372224753999999436e+00,1.350051693000000164e+00,1.292330291000000031e+01,1.409238624000000106e+00,3.488768877000000046e+00
6.137927394000000092e+00,1.440691721999999952e+00,1.549349036999999996e+01,1.256073596000000014e+00,4.347147308000000265e+00
7.485467066000000003e+00,1.210261124000000077e+00,1.954390494000000089e+01,1.017769597000000026e+00,6.265725331000000509e+00
8.352884624999999730e+00,1.227616523000000015e+00,1.431589353999999936e+01,1.764595346999999981e+00,6.209510872000000070e+00
9.030272180000000759e+00,1.517600185000000046e+00,7.830870972000000485e+00,1.710680270999999975e+00,6.558481607999999241e+00
9.617724712999999426e+00,1.491337190999999951e+00,1.874815883999999855e+01,1.515634928999999964e+00,7.380790129000000199e+00
8.110595907000000437e+00,1.835222020000000009e+00,4.669245850000000253e+00,1.892795334999999968e+00,5.042738909999999741e+00
6.942927946000000183e+00,1.777746955000000018e+00,1.207641996000000084e+01,1.762685961999999940e+00,3.851275910000000025e+00
6.905077637999999851e+00,1.283278930000000040e+00,6.915402515000000250e+00,1.059568123000000028e+00,5.643373786000000614e+00
9.509834521000000152e+00,1.465854275000000095e+00,1.838463794999999834e+01,1.556808003000000218e+00,7.250865497999999576e+00
6.889471577000000124e+00,1.164791337000000038e+00,1.833078246999999905e+01,1.107189334000000080e+00,5.611166598999999700e+00
9.095814960000000227e+00,1.243238770000000049e+00,5.098680669000000165e+00,1.138405604999999987e+00,7.919543451000000012e+00
9.410452776999999713e+00,1.316672789999999926e+00,1.291050476999999930e+01,1.822184464000000004e+00,7.047980409000000002e+00
6.201776782000000487e+00,1.218682784000000074e+00,4.555006563000000064e+00,1.046511167000000020e+00,5.112801156999999819e+00
8.452452826000000030e+00,1.389137523000000041e+00,4.673216877999999852e+00,1.586203588000000053e+00,6.544836980000000359e+00
8.834230376000000717e+00,1.480103649999999993e+00,1.695768049999999860e+01,1.755084340000000021e+00,6.260415722999999488e+00
8.136761160000000714e+00,1.627406431000000042e+00,1.440793181999999995e+01,1.774447648000000211e+00,5.282821420000000323e+00
8.172830486000000505e+00,1.294181379000000076e+00,1.852262131000000167e+01,1.550292690000000029e+00,6.181577815999999892e+00
