5.086126525000000256e+05,8.334619390000000960e-01,2.568250307000000134e+02,1.069137564000000111e+03
4.044978942999999854e+05,1.357821830000000007e+00,2.512694446999999798e+02,1.400453015999999934e+03
4.348023157999999821e+05,1.448607835000000010e+00,2.503592974999999967e+02,1.608941105999999991e+03
4.824662945000000182e+05,1.218099994000000130e+00,2.529761114000000077e+02,1.493445899000000054e+03
5.654280873999999603e+05,5.474262639999999402e-01,2.515150935999999717e+02,7.888606865000000425e+02
5.691414962000000523e+05,5.235173840000000300e-01,2.598870054000000209e+02,7.470306275000000369e+02
5.159613264000000199e+05,7.936392930000000234e-01,2.537984649000000275e+02,1.038903352999999925e+03
5.074592395999999717e+05,8.431371909999999525e-01,2.567264640999999870e+02,1.079303096000000096e+03
5.264314649000000209e+05,9.799145320000000048e-01,2.575045024000000353e+02,1.299322489000000132e+03
4.967017441000000108e+05,8.322845979999999866e-01,2.590215415000000121e+02,1.038194997999999941e+03
5.241334751999999862e+05,7.563636440000001127e-01,2.542076876999999797e+02,1.004980267000000026e+03
4.925373779999999679e+05,1.156883904999999935e+00,2.532733441999999684e+02,1.447150042999999869e+03
4.998592146000000066e+05,5.595034560000000656e-01,2.549975848000000269e+02,7.078834737999999334e+02
4.480623854000000283e+05,1.367813501999999959e+00,2.502297858000000019e+02,1.565940305000000080e+03
5.028641349000000046e+05,1.092285257000000120e+00,2.582234904999999685e+02,1.381555041000000074e+03
4.750619541999999783e+05,9.500246540000000239e-01,2.587882283000000143e+02,1.133945545000000038e+03
5.138817631999999867e+05,1.125704400000000049e+00,2.511980870000000152e+02,1.475226607000000058e+03
5.038947621999999974e+05,7.134656169999999964e-01,2.507869934000000001e+02,9.175710855000000947e+02
4.653602976999999955e+05,1.131341230999999947e+00,2.592927401000000032e+02,1.321499784000000091e+03
5.133535475999999908e+05,9.569160090000000674e-01,2.584926763999999935e+02,1.234939259999999877e+03
4.299347521999999881e+05,1.145656886000000041e+00,2.560060558999999785e+02,1.244260552999999845e+03
4.524735814999999711e+05,1.244164282999999926e+00,2.562797376999999983e+02,1.421324207000000115e+03
4.707126656000000075e+05,1.390177310999999971e+00,2.541737652999999852e+02,1.658975797999999941e+03
4.923769284999999800e+05,8.289982700000000371e-01,2.599976515000000177e+02,1.023165617999999995e+03
