1.485744474999999953e+00,1.409410786000000027e+00,1.647869050000000113e-01
2.382176194999999996e+00,2.458020496000000055e+00,1.114021449999999941e-01
2.200406497999999988e+00,2.155690063000000212e+00,1.146720769999999973e-01
2.723769051999999746e+00,2.679175728000000145e+00,7.888123599999999347e-02
2.032699769000000156e+00,2.735000836999999851e+00,1.035661000000000082e-01
1.852513094000000082e+00,1.807560330000000048e+00,1.232213819999999904e-01
2.525737112999999923e+00,2.199038020999999787e+00,1.163374699999999984e-01
1.473839603000000054e+00,1.429124178000000134e+00,1.685560080000000072e-01
2.535071778999999914e+00,1.598026994999999895e+00,1.341672740000000030e-01
1.631084874000000129e+00,2.705935821999999824e+00,6.952584700000000173e-02
2.576225760999999892e+00,2.155778787000000030e+00,1.024483240000000073e-01
2.526152629000000260e+00,2.570914060999999862e+00,9.228130499999999403e-02
2.865821524999999870e+00,2.785232188999999803e+00,9.200138099999999319e-02
2.042071495000000070e+00,2.735961008999999944e+00,6.937378099999999548e-02
1.517717846000000037e+00,2.575609855999999809e+00,5.586025599999999702e-02
1.553520886999999906e+00,2.229265658000000094e+00,8.286245099999998975e-02
1.387426614000000002e+00,1.834158811999999861e+00,1.017586930000000112e-01
2.255316511999999829e+00,1.339494074999999951e+00,1.501965530000000104e-01
2.548243788000000176e+00,2.115954964000000160e+00,1.052640909999999902e-01
1.611816818000000096e+00,2.681977703999999907e+00,4.988863000000000325e-02
2.552760546000000019e+00,2.128527854000000108e+00,1.179350719999999880e-01
1.180144587999999883e+00,1.248950035000000014e+00,2.192212480000000074e-01
2.432222309000000138e+00,1.358332333000000114e+00,1.483684720000000012e-01
1.951872076999999983e+00,2.267736993000000201e+00,9.910713499999999898e-02
2.445632167999999940e+00,2.366830468000000298e+00,8.961212100000000291e-02
2.700894444999999866e+00,1.727319588000000072e+00,1.234016740000000029e-01
2.927459141000000375e+00,2.239675305000000005e+00,1.019333349999999999e-01
1.438585216999999972e+00,1.170107969000000026e+00,1.935756510000000152e-01
2.641105540999999945e+00,1.198034870999999946e+00,1.169452269999999988e-01
2.473214979999999841e+00,2.020928229999999992e+00,1.213100869999999970e-01
2.982318628000000249e+00,1.886804108000000202e+00,9.355007499999999643e-02
2.701202035000000112e+00,1.661415771999999791e+00,1.064242559999999949e-01
1.926518215999999839e+00,2.035393436999999750e+00,1.196720250000000013e-01
1.690039131000000028e+00,1.819921964000000170e+00,1.406561319999999893e-01
1.508601978000000177e+00,1.120799110000000098e+00,2.055677999999999950e-01
