1.446686898000000054e+00,1.673173100000000080e+00,1.937029480999999942e+00,3.819531833000000098e+00,1.647949325999999992e+00,3.373599528000000181e+00,1.913911403000000178e+00,3.877438657999999982e+00,1.787434011999999850e+00,4.511420309999999989e-01
1.986784139999999921e+00,1.135055155999999954e+00,1.379498096999999923e+00,3.371264628999999680e+00,1.168577849999999918e+00,3.817928461999999801e+00,1.403106348999999975e+00,3.431033344999999901e+00,1.278604612999999945e+00,2.224630769999999813e-01
1.835207395999999935e+00,1.046373728000000058e+00,1.282884504999999953e+00,3.462019140000000217e+00,1.009433135000000092e+00,3.969452116000000252e+00,1.306582299000000003e+00,3.277677868999999689e+00,1.430167374000000047e+00,7.451110799999999257e-02
1.565714969999999928e+00,1.308069769000000049e+00,1.052392548000000039e+00,3.200262206000000109e+00,1.278941845000000077e+00,3.738961393999999938e+00,1.044901542000000072e+00,3.008169356999999877e+00,1.168425639999999932e+00,1.263705880000000059e-01
1.198226224000000117e+00,1.289543889000000165e+00,1.918915485999999948e+00,3.517753292000000087e+00,1.883349225999999987e+00,3.762837016000000201e+00,1.320704255000000105e+00,3.109764713000000125e+00,1.284654377999999930e+00,1.948023380000000193e-01
1.129482768999999998e+00,1.999817508000000021e+00,1.734434000999999892e+00,3.508060296999999661e+00,1.962046890000000099e+00,3.050630773999999601e+00,1.726851415000000056e+00,3.700962918999999740e+00,1.602813220000000038e+00,4.724562079999999886e-01
1.459320399000000101e+00,1.054346377000000112e+00,1.674007698000000044e+00,3.761729128999999894e+00,1.647898244000000068e+00,3.516791523000000197e+00,1.084631120000000060e+00,3.357958613999999731e+00,1.059762408999999961e+00,1.932923199999999897e-01
1.440673965000000001e+00,1.683091723000000206e+00,1.927416409000000108e+00,3.825299395000000047e+00,1.653961891000000017e+00,3.363985218000000277e+00,1.919862430000000009e+00,3.883145533999999621e+00,1.793445654999999972e+00,4.378689000000000053e-01
1.707192896999999876e+00,1.094055986999999952e+00,1.961226338999999985e+00,3.049873316999999862e+00,1.362615513000000167e+00,3.830649973999999958e+00,1.455547245999999850e+00,3.197485359999999943e+00,1.483147828000000112e+00,3.052410010000000118e-01
1.728075503999999984e+00,1.280974065000000106e+00,1.329546675000000011e+00,3.059525083000000034e+00,1.935742043000000079e+00,3.413897413999999575e+00,1.350956241000000002e+00,3.076896101000000439e+00,1.431020659999999944e+00,3.748133429999999655e-01
1.496534314000000032e+00,1.028865343999999959e+00,1.648462050999999873e+00,3.787274792999999917e+00,1.684916831000000004e+00,3.557717087999999972e+00,1.121585595999999851e+00,3.317038821999999776e+00,1.022566788000000004e+00,1.618050699999999953e-01
1.559302846999999881e+00,1.316919661000000019e+00,1.072598828000000060e+00,3.174683293999999822e+00,1.346019190000000032e+00,3.635993813999999880e+00,1.080122229999999961e+00,3.116869648000000215e+00,1.206567294000000068e+00,2.285709870000000032e-01
1.431558836000000001e+00,1.913589653000000057e+00,1.451310408000000107e+00,3.014283096999999856e+00,1.649544328000000171e+00,3.364656865000000163e+00,1.583639921999999922e+00,3.359627984999999928e+00,1.202431311000000003e+00,4.748171749999999802e-01
1.802814315999999861e+00,1.755628355999999890e+00,1.805529753000000071e+00,3.891527866999999752e+00,1.184073557999999915e+00,3.613738793000000005e+00,1.054924846000000027e+00,3.204650047999999973e+00,1.904858350000000033e+00,3.451058439999999949e-01
