name,time,F1_test,F1_train,Recall_test,Recall_train,Precision_test,Precision_train,Accuracy_test,Accuracy_train,Log-Loss_test,Log-Loss_train,expr
results/breast,19,0.638655462184874,0.573170731707317,0.7402597402597403,0.5402298850574713,0.5615763546798029,0.6103896103896104,0.5204460966542751,0.5333333333333333,NaN,NaN,tanh(x14^(-3)*x15^(-1)*x16^(-3)*x21^(2)*x23^(2)*x24^(2)*x25^(3)*x27^(-2)*x28^(-3)*x29^(2)) + tanh(x0^(-2)*x2^(-3)*x4^(3)*x5^(-1)*x6^(3)*x8^(-3)*x9^(-1)*x10^(-3)*x11^(3)*x12^(-3)*x15^(-3)*x17^(3)*x18^(3)*x19^(-3)*x21^(-3)*x22^(-3)*x23^(-3)*x24*x27^(3)*x28^(-1)*x29^(-3)) + cos(x0^(-2)*x5*x6^(2)*x9^(-1)*x15^(-1)*x19^(-1)*x20^(3)*x24*x28^(-1)*x29^(-2))
results/breast,320,0.9248291571753986,0.7715736040609137,0.8601694915254238,0.6333333333333333,1.0,0.987012987012987,0.8773234200743495,0.7,Infinity,Infinity,cos(x9^(-3)*x10^(2)*x13^(2)*x14*x15^(3)*x17^(3)*x18^(3)*x21^(2)*x23^(-2)*x24^(3)*x25^(3)*x28^(-3)*x29^(-3)) + sqrt.abs(x9^(-3)*x10^(2)*x14*x15^(3)*x17*x18^(2)*x21*x23^(3)*x24^(3)*x25^(3)*x27^(2)*x28^(-2))
results/breast,42,0.9824561403508771,0.9807692307692308,1.0,0.9683544303797469,0.9655172413793104,0.9935064935064936,0.9739776951672863,0.98,1.1295846702303405,0.8993991871628052,tanh(x9^(-3)*x11^(3)*x13^(-3)*x14*x18^(-3)*x20^(-2)*x24^(-1)*x25*x26*x28) + cos(x0^(-3)*x1^(3)*x2^(3)*x3^(-3)*x4^(3)*x5^(-3)*x8^(-3)*x9^(-3)*x10^(-3)*x12^(3)*x13^(3)*x14^(3)*x15^(-3)*x16^(2)*x17^(3)*x18^(-1)*x19^(3)*x20^(3)*x21^(3)*x22^(3)*x23^(3)*x24^(3)*x25^(-2)*x26^(3)*x27^(3)*x28^(2)) + sqrt.abs(x14^(-3)*x15^(3)*x17^(2)*x19^(3)*x20^(3)*x23^(2)*x25^(-3)*x27^(3)*x28^(-3)*x29^(3)) + id(x0^(-1)*x1^(3)*x2^(3)*x3^(-3)*x4*x5^(-1)*x9^(-2)*x10^(-2)*x12^(3)*x15^(-3)*x18*x19^(2)*x20^(3)*x21*x22^(3)*x23^(3)*x24^(2)*x26^(2)*x27^(2))
results/breast,137,0.9824561403508771,0.9807692307692308,1.0,0.9683544303797469,0.9655172413793104,0.9935064935064936,0.9739776951672863,0.98,1.9268341378124585,1.5353586014349108,sqrt.abs(x0^(2)*x1^(3)*x3^(3)*x5*x8*x9^(-3)*x10^(3)*x11^(-1)*x14^(2)*x15^(-3)*x16^(2)*x18^(-3)*x20^(2)*x21^(3)*x22^(-3)*x23^(3)*x24^(3)*x25^(3)*x28^(3)) + sin(x0^(3)*x1^(3)*x3^(3)*x5^(2)*x6*x7^(3)*x8^(2)*x9^(-3)*x10^(3)*x11^(-3)*x13^(-3)*x14^(3)*x15^(-3)*x16^(3)*x18^(-3)*x19*x20^(3)*x21^(3)*x22^(-3)*x23^(3)*x24^(3)*x25^(3)*x27*x28^(3)*x29^(3)) + cos(x1^(3)*x3^(2)*x5^(-3)*x8^(3)*x9^(-3)*x10^(3)*x11^(3)*x12^(2)*x13^(3)*x14^(3)*x15^(-3)*x16^(3)*x18^(3)*x19^(-2)*x20^(2)*x21^(-3)*x22^(3)*x23^(-3)*x24^(2)*x25^(-2)*x29^(-2)) + sin(x0^(2)*x1^(3)*x3^(3)*x5^(3)*x8^(3)*x9^(-3)*x10^(3)*x11^(3)*x12^(2)*x13^(3)*x14^(3)*x15^(-3)*x16^(3)*x19^(-3)*x20^(3)*x24^(3)*x25*x29^(-1))
results/breast,451,0.9748743718592966,0.987012987012987,0.9948717948717949,0.987012987012987,0.9556650246305419,0.987012987012987,0.9628252788104089,0.9866666666666667,1.49446883599035,0.663668453637548,sin(x14^(-2)*x17^(3)*x18*x20^(3)*x21^(-2)*x22*x23^(3)*x24^(-1)*x27^(3)*x29^(2)) + tanh(x1^(-3)*x2*x4^(2)*x7^(3)*x8^(-3)*x9^(-1)*x10*x11^(-3)*x12^(-3)*x15*x16*x17^(3)*x18^(3)*x19^(-3)*x20^(-3)*x22^(-3)*x23^(-2)*x24^(3)*x25^(2)*x28^(-3)*x29^(-3)) + log(x1^(-3)*x2*x4^(2)*x9^(-1)*x10^(-3)*x11^(-1)*x12^(-2)*x13*x14^(3)*x15*x19*x20^(-2)*x22^(-1)*x23^(-3)*x24^(-3)*x25^(-2)*x29^(-3)) + tanh(x1^(-3)*x2*x4^(2)*x8^(-3)*x9^(-1)*x10^(-1)*x11^(-3)*x12^(-3)*x14^(3)*x17*x18^(3)*x19^(-2)*x20^(-3)*x22^(-3)*x23^(-3)*x24^(2)*x25^(-1)*x29^(-3)) + tanh(x7^(3)*x14^(-3)*x16*x17^(3)*x19*x20^(3)*x22^(-1)*x23*x25*x28^(-3)*x29^(-3)) + id(x8^(-1)*x9^(3)*x14^(3)*x15^(-3)*x16^(3)*x17*x19^(-3)*x20^(3)*x21^(3)*x22^(-3)*x23^(3)*x27^(3)*x29^(3))
results/breast,786,0.9674185463659147,0.9773462783171522,0.9846938775510204,0.9741935483870968,0.9507389162561576,0.9805194805194806,3.245547367308159,3.312613303969623,-0.9516728624535316,-0.9766666666666667,tanh(x3^(-2)*x11^(3)*x12^(-2)*x14^(-1)*x16^(-2)*x19^(2)*x20^(2)*x21^(-1)*x26^(-3)*x27^(-2)*x29^(-1)) + tanh(x10^(-3)*x11*x15*x17^(-1)*x20^(-1)*x21^(-2)*x22^(-1)*x24^(-3)*x25^(-3)*x28^(-1)*x29) + log(x3^(-3)*x8^(-3)*x9^(2)*x10^(-2)*x11^(-2)*x15^(-1)*x18*x19^(3)*x22^(-1)*x24^(-3)*x25^(3)*x29^(-2)) + log(x1*x3^(-3)*x4^(-1)*x8^(-3)*x9^(2)*x10^(-2)*x11^(-2)*x15^(-3)*x18*x19^(3)*x20^(2)*x21^(3)*x22*x23^(-2)*x25^(2)*x28^(-3)*x29^(-1))
results/breast,36,0.97,0.9743589743589742,0.9847715736040609,0.9620253164556962,0.9556650246305419,0.987012987012987,2.143505179554439,2.095033876067813,-0.9553903345724907,-0.9733333333333334,tanh(x4*x9^(-1)*x10*x13^(-1)*x18^(-2)*x21*x23^(-3)*x25^(-1)*x28^(-2)*x29^(-2)) + sqrt.abs(x1^(3)*x2^(2)*x8^(-1)*x9^(-3)*x10*x12*x13*x15^(-3)*x16*x20^(-1)*x22^(2)*x23^(-2)*x25^(3)*x27^(2)*x28^(2))
results/breast,223,0.9698492462311559,0.977491961414791,0.9897435897435898,0.9681528662420382,0.9507389162561576,0.987012987012987,0.9553903345724907,0.9766666666666667,2.1629097691875936,1.2105356588564145,sin(x0^(3)*x2^(-2)*x3^(2)*x4^(-2)*x5^(3)*x9^(-3)*x10^(-3)*x13^(3)*x15^(-3)*x16*x17^(3)*x18^(2)*x19^(-3)*x20^(3)*x21^(-3)*x22^(-3)*x23^(-1)*x25^(-3)*x26^(3)*x27^(3)*x28^(-2)*x29^(-3)) + sin(x0^(3)*x2^(-3)*x3^(2)*x4^(-1)*x5^(3)*x9^(-3)*x10^(-3)*x12^(-2)*x13^(3)*x14*x17^(3)*x19^(-3)*x20*x21^(2)*x22^(-3)*x23^(-3)*x24^(-3)*x26^(3)*x27*x28^(-3)*x29^(-3)) + tanh(x4^(2)*x13^(3)*x14^(2)*x17^(-3)*x18^(3)*x19^(3)*x20^(-1)*x22^(-2)*x23*x25^(2)*x26^(-1)*x28^(-1)*x29) + id(x14*x15^(2)*x18^(-3)*x20^(3)*x21^(-2)*x23^(-1)*x24^(-3)*x25^(-1)*x26^(3)*x28^(-1)) + sqrt.abs(x3*x4^(-1)*x10*x15^(-3)*x16^(2)*x20^(2)*x22*x27^(2)*x29^(2)) + cos(x0^(3)*x2^(-2)*x3^(2)*x5^(3)*x9^(-3)*x10^(-3)*x13^(3)*x15^(-3)*x16*x17^(3)*x19^(-3)*x20^(3)*x22^(-1)*x23^(-3)*x24^(-1)*x26^(3)*x27^(3)*x28^(-3)*x29^(-3)) + cos(x9^(-3)*x10^(2)*x13^(3)*x14^(2)*x16^(2)*x17^(3)*x18^(-3)*x19^(3)*x20^(-1)*x21^(-1)*x23^(2)*x24^(-2)*x25^(-3)*x28^(3)*x29) + id(x3^(-2)*x5^(-1)*x7^(3)*x8^(2)*x10^(-3)*x12*x13^(-2)*x14^(2)*x15^(-3)*x16^(3)*x18^(-3)*x19^(-1)*x21^(3)*x23^(2)*x25^(3)*x29^(2)) + sqrt.abs(x3*x7^(3)*x8^(2)*x11^(2)*x12^(2)*x14^(2)*x16^(3)*x18^(-3)*x19^(-1)*x21*x22^(3)*x23^(2)*x25^(3)*x29^(2))
results/breast,78,0.9698492462311559,0.9806451612903225,0.9897435897435898,0.9743589743589743,0.9507389162561576,0.987012987012987,0.9553903345724907,0.98,0.12924488342442209,5.911307782987256e-2,cos(x2^(-2)*x8^(-2)*x14^(3)*x15^(-3)*x16^(3)*x18^(2)*x19^(-1)*x20^(-1)*x21^(-2)*x22^(-2)*x24^(-3)*x25^(-3)*x26*x28^(2)*x29^(3)) + tanh(x8^(-3)*x9^(-2)*x11^(3)*x12^(-3)*x13*x14^(3)*x15^(-2)*x18^(-1)*x20^(-1)*x21^(-1)*x23*x24*x25*x27^(-1)*x28^(3)*x29^(-3)) + log(x0^(-3)*x5^(2)*x11^(-2)*x12^(-3)*x13^(-3)*x14^(3)*x15^(3)*x18^(3)*x20^(-3)*x21^(-3)*x22^(-3)*x23^(-3)*x25^(-3)*x28^(-3)*x29^(-3)) + id(x8^(3)*x13*x17^(2)*x19^(3)*x20^(3)*x21^(-1)*x22^(3)*x23^(-2)*x24^(-2)*x28^(-1)*x29^(-1)) + sqrt.abs(x11^(3)*x13^(-3)*x14^(3)*x16*x18^(-3)*x19^(-1)*x20^(-1)*x21*x22*x23^(2)*x24^(-3)*x28^(2)*x29) + sin(x14^(3)*x16*x19^(-1)*x20^(2)*x21^(-2)*x22^(-2)*x23^(2)*x24^(-3)*x28^(-1)*x29) + sqrt.abs(x5^(2)*x8^(-2)*x9*x11^(3)*x12^(-3)*x13^(3)*x14^(3)*x15^(-2)*x19^(-3)*x20^(-3)*x21^(-2)*x22^(2)*x23^(3)*x24^(3)*x25^(3)*x26^(3)*x27^(3)) + sqrt.abs(x11^(3)*x12^(-3)*x13*x14^(3)*x15^(-2)*x20^(-2)*x21^(-1)*x22*x23*x24)
results/breast,185,0.9696969696969697,0.9935064935064936,0.9458128078817734,0.9935064935064936,0.9948186528497409,0.9935064935064936,0.9553903345724907,0.9933333333333333,0.17467968705110018,1.9956557203243516e-2,id(x1^(-3)*x5^(-2)*x6^(2)*x8^(-2)*x9^(2)*x10^(-3)*x11^(3)*x12^(-3)*x13^(3)*x14^(2)*x15^(-3)*x16^(2)*x17^(3)*x18^(3)*x19^(-3)*x20^(-3)*x21^(2)*x22^(3)*x24^(-3)*x25^(3)*x26^(3)*x27^(3)*x28^(2)*x29^(2)) + tanh(x1^(-3)*x10^(-3)*x11^(-3)*x13^(-3)*x14^(-3)*x18^(3)*x19^(-3)*x20^(-3)*x21^(-3)*x22^(3)*x23^(3)*x24^(3)*x25^(3)*x26^(3)*x28^(3)*x29^(3)) + sin(x11^(3)*x13^(3)*x15^(-2)*x17*x21^(-1)*x22*x24^(-2)*x25^(3)*x27^(3)*x29^(-2)) + sqrt.abs(x1*x2*x4^(-1)*x9^(2)*x12*x13*x14^(2)*x15^(-3)*x16*x18^(-1)*x19^(-1)*x21^(2)*x22^(-2)*x23^(3)*x24^(-1)*x25^(2)*x27^(2)*x28^(2)*x29) + sin(x2*x4^(-1)*x8^(-1)*x9^(2)*x12*x13*x14*x15^(-3)*x18^(-2)*x19^(3)*x21^(-3)*x22^(-2)*x23^(3)*x24^(3)*x25^(-1)*x26*x28^(-3)) + tanh(x1^(-3)*x13^(-3)*x14^(-3)*x18^(3)*x19^(-3)*x20^(-3)*x22^(3)*x23^(2)*x25*x26^(3)*x28^(3)*x29^(3))
