name,time,R^2_test,R^2_train,MAE_test,MAE_train,NMSE_test,NMSE_train,RMSE_test,RMSE_train
results/wineWhite,176,0.3381668372418565,0.3735301660980087,0.5731055617456134,0.5465579724501742,0.6618331627581436,0.6264698339019913,0.7211642853677103,0.700709305781987

results/wineWhite,184,0.3453072619066828,0.3738800853425025,0.5672777690476593,0.5472095443695096,0.6546927380933173,0.6261199146574975,0.7172634655965874,0.7005135853293986

results/wineWhite,172,0.3449256244525595,0.3775002940362676,0.5683229962855927,0.5443249858414929,0.6550743755474405,0.6224997059637323,0.7174724909201367,0.6984854739985421

results/wineWhite,173,0.3419060727048857,0.3739700148591504,0.5732014466294274,0.5508975778708904,0.6580939272951144,0.6260299851408496,0.719124177038402,0.7004632761882271

results/wineWhite,180,0.34179192610863673,0.3734483318757681,0.5725678969461374,0.548157346845283,0.6582080738913633,0.6265516681242319,0.7191865404902978,0.7007550702589525

results/wineWhite,180,0.3506762884869319,0.3771754331200958,0.5626792930205052,0.5448317278289355,0.6493237115130681,0.6228245668799042,0.7143163315479379,0.6986677078473099

results/wineWhite,170,0.37775372173641264,0.36997193338563106,0.5588444851547527,0.5496309943371502,0.6222462782635874,0.6300280666143689,0.7064943700499989,0.7006034091278414

results/wineWhite,165,0.3727067168306496,0.36653252886384935,0.5630682187376435,0.5499473682714312,0.6272932831693503,0.6334674711361507,0.7093537519306643,0.7025131485090818

results/wineWhite,188,0.36902051006160497,0.36946724122348196,0.5609534582531025,0.5477265914001923,0.630979489938395,0.630532758776518,0.7114349111739233,0.7008839666812811

results/wineWhite,159,0.365928302868203,0.37439286174604325,0.5596752062135814,0.544957077034643,0.634071697131797,0.6256071382539568,0.7131760260050017,0.6981410028571721

results/wineWhite,175,-0.11796275138708134,0.3693616939645973,0.5896218472860232,0.5486343191611578,1.1179627513870813,0.6306383060354026,0.9469808973437487,0.7009426260331643

results/wineWhite,185,0.36049447878645313,0.3682198393330667,0.5692857241248304,0.5504375189312767,0.6395055212135469,0.6317801606669333,0.7162253703895788,0.7015769140297445

results/wineWhite,163,0.26042010771903645,0.37391787153417566,0.5785946277857584,0.5479430711317794,0.7395798922809635,0.6260821284658243,0.7736192713824233,0.6977559497829826

results/wineWhite,177,0.318130915002114,0.37191079607701627,0.5773826346000908,0.5508868907965792,0.681869084997886,0.6280892039229837,0.742822812252426,0.6988734774957348

results/wineWhite,180,0.29819545991727714,0.3730338146940113,0.5745477393650553,0.546334929557573,0.7018045400827229,0.6269661853059886,0.7536033475764553,0.6982484077916754

results/wineWhite,169,0.23747846742645617,0.37875539071611564,0.5787377042902911,0.5430277966349227,0.7625215325735437,0.6212446092838844,0.785526405237397,0.6950550635091629

results/wineWhite,173,0.2557669722696835,0.37429304910099814,0.5728318774784072,0.5447667637504734,0.7442330277303165,0.6257069508990019,0.7760491041746156,0.6975468545242501

results/wineWhite,179,0.2943610313842294,0.37188978689207985,0.5753583010948261,0.5461560565773721,0.7056389686157706,0.6281102131079201,0.7556592632567806,0.6988851658349579

results/wineWhite,164,0.33487044750859307,0.36788564294748505,0.5504890912004562,0.5591905002343471,0.6651295524914069,0.632114357052515,0.7056547642941322,0.7079257728285947

results/wineWhite,173,0.340672820035954,0.37267604982302605,0.541507330862954,0.5530554154458691,0.6593271799640461,0.627323950176974,0.7025700714892598,0.7052382037449288

results/wineWhite,179,0.33701847141904184,0.37414400660222624,0.5480673671562996,0.5546543398207168,0.6629815285809582,0.6258559933977738,0.7045143931715384,0.7044125812369341

results/wineWhite,170,0.3269703875479202,0.3772367653145542,0.5469873204306972,0.5492224933032718,0.6730296124520798,0.6227632346854458,0.7098330925055653,0.7026699469234194

results/wineWhite,177,0.33404016561890737,0.3711472131971032,0.5454613213725129,0.5557335672091404,0.6659598343810927,0.6288527868028968,0.70609506170724,0.7060970406221512

results/wineWhite,168,0.35103691736549114,0.37559748816298355,0.5357833705714883,0.5523132176119084,0.648963082634509,0.6244025118370164,0.697026278649822,0.7035941454903973

results/wineWhite,229,0.35693637773051845,0.373603908042224,0.5487154242140777,0.552726742976288,0.6430636222694815,0.6263960919577761,0.7042293083120078,0.7023156323598752

results/wineWhite,226,0.3532034903081941,0.3748155997029219,0.550309154636531,0.55303113010884,0.6467965096918059,0.6251844002970781,0.7062703231583766,0.7016360288788821

results/wineWhite,228,0.35658690803424364,0.38514323544646545,0.5478703818089597,0.5444809455590254,0.6434130919657564,0.6148567645535346,0.7044206372619498,0.6958166123407535

results/wineWhite,231,0.3529117938381259,0.37136256622838126,0.5492718622539031,0.5532984231919267,0.6470882061618742,0.6286374337716187,0.706429564383908,0.7035710071999332

results/wineWhite,241,0.35765150972173165,0.3828589577663247,0.5487690525606314,0.5466411024140829,0.6423484902782683,0.6171410422336754,0.7038376231176163,0.6971079414264751

results/wineWhite,223,0.3599864615172318,0.3758356855191074,0.5485868641642108,0.5529155572148237,0.6400135384827682,0.6241643144808927,0.7025572253731257,0.7010633809088443

results/wineWhite,72,201,-0.34049142378886854,-0.3604549026689976,0.5709559794434282,0.5513343115638156,0.6595085762111315,0.6395450973310023,0.7198966823577646,0.7079839143524563
results/wineWhite,88,233,-0.3452510273251358,-0.3658712179473631,0.5685740057049992,0.5491649560561296,0.6547489726748642,0.6341287820526369,0.7172942694702192,0.7049795776564827
results/wineWhite,82,207,-0.34528567521409204,-0.3623620116637659,0.5660925139680312,0.5493588171226931,0.654714324785908,0.6376379883362342,0.7172752903942439,0.7069275302376
