name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/rocket_fuel_1,22,354.7911038569906,189.92814294046877,277.6025405497782,152.72717631350716,0.3899765933782119,0.22314308320747456,0.6100234066217881,0.7768569167925254,cos(x0^(-1)*x1^(-1)*x2^(3)) + sqrt.abs(x0^(3)*x1^(3)*x2^(-3)) + sin(x0*x1^(3)*x2^(2)) + sin(x0^(2)*x1^(3)*x2^(2))
results/rocket_fuel_1,22,348.3776745104821,226.40199461244936,274.6586054305789,185.92130567624818,0.3760050947701841,0.3170773961964078,0.6239949052298159,0.6829226038035923,cos(x0^(3)*x1^(3)*x2^(3)) + cos(x0^(3)*x1^(3)*x2^(-2)) + cos(x0^(-1)*x1^(-1)*x2^(3)) + id(x0*x1)
results/rocket_fuel_1,22,356.27581850821764,204.64537794922316,278.96571976594015,170.73946928945224,0.3932473374923452,0.25906495411669334,0.6067526625076549,0.7409350458833066,sin(x0^(2)*x2^(-1)) + sin(x0*x1^(3)*x2^(2)) + sqrt.abs(x0^(2)*x1^(2)*x2^(-3)) + sin(x0^(2)*x1^(3)*x2^(2))
results/rocket_fuel_1,21,357.05310497449244,199.33120429468028,281.7292862901797,166.9149050417743,0.3949651036319505,0.2457849955998273,0.6050348963680495,0.7542150044001726,sin(x0^(2)*x1^(3)*x2^(2)) + sin(x0^(2)*x2^(-1)) + sin(x0*x1^(3)*x2^(2)) + id(x0*x1)
results/rocket_fuel_1,22,357.6198818632829,202.45499560296696,286.9927800549102,165.62694344218812,0.3962200136830511,0.2535489292263685,0.603779986316949,0.7464510707736315,sqrt.abs(x0^(3)*x1^(3)*x2) + sin(x1^(-3)*x2^(2)) + sin(x0^(3)*x1^(-2)*x2^(3)) + sin(x0^(2)*x1^(3)*x2^(2))
results/rocket_fuel_1,22,348.5647798791234,232.41211860446364,279.3710294090977,196.7255793112022,0.37640909002799716,0.3341352734919599,0.6235909099720028,0.6658647265080401,sqrt.abs(x0^(3)*x1^(3)*x2^(2)) + cos(x0^(-1)*x1^(-1)*x2^(3)) + sin(x0^(2)*x1^(3)*x2^(2)) + cos(x0^(3)*x1^(3)*x2^(3))
results/rocket_fuel_1,22,348.5647798791235,232.41211860446364,279.3710294090978,196.7255793112022,0.3764090900279973,0.3341352734919599,0.6235909099720027,0.6658647265080401,sqrt.abs(x0^(3)*x1^(3)*x2^(2)) + sin(x0^(2)*x1^(3)*x2^(2)) + cos(x0^(3)*x1^(3)*x2^(3)) + cos(x0^(-1)*x1^(-1)*x2^(3))
results/rocket_fuel_1,22,348.5647798791234,232.41211860446364,279.3710294090977,196.7255793112022,0.37640909002799716,0.3341352734919599,0.6235909099720028,0.6658647265080401,sqrt.abs(x0^(3)*x1^(3)*x2^(2)) + cos(x0^(-1)*x1^(-1)*x2^(3)) + sin(x0^(2)*x1^(3)*x2^(2)) + cos(x0^(3)*x1^(3)*x2^(3))
results/rocket_fuel_1,21,356.59088221258963,172.94166476761578,285.27682874339786,149.72038857936775,0.3939431621287329,0.1850137714914113,0.6060568378712672,0.8149862285085887,cos(x0^(-1)*x1^(-1)*x2^(3)) + sin(x0^(2)*x1^(3)*x2^(2)) + id(x0*x1*x2) + sin(x1^(-3)*x2^(2))
results/rocket_fuel_1,22,356.20091730815994,209.98563748359373,285.9097038929423,173.03674391555754,0.39308200715117697,0.27276206385140733,0.6069179928488231,0.7272379361485927,cos(x0^(-1)*x1^(-1)*x2^(3)) + cos(x0^(3)*x1^(3)*x2^(3)) + sin(x0^(2)*x2^(-1)) + log(x0^(-2)*x1^(-2)*x2^(3))
