name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/I_26_2_0,18,2.5132145413617142e-2,2.1629017678588748e-2,1.6467541640274027e-2,1.3570211875533502e-2,2.4465030425721646e-3,2.3213737042987225e-3,0.9975534969574278,0.9976786262957013,sqrt.abs(x0^(2)) + id(x0*x1^(2)) + tanh(x0*x1^(-1)) + id(x0*x1^(3))
results/I_26_2_0,23,3.350949897202924e-2,3.2939443535251224e-2,2.544041198520219e-2,2.628966348692685e-2,4.349331409992664e-3,5.383986789517721e-3,0.9956506685900073,0.9946160132104823,tanh(x0^(2)*x1^(-2)) + sqrt.abs(x0^(3)) + id(x0^(2)*x1^(3)) + sqrt.abs(x0^(3)*x1^(2))
results/I_26_2_0,25,2.5684787803122517e-2,2.3102936635932235e-2,1.7323864145419584e-2,1.5194421336630475e-2,2.55528059387351e-3,2.648535773856642e-3,0.9974447194061264,0.9973514642261434,sqrt.abs(x0^(2)*x1) + sqrt.abs(x0^(2)*x1^(2)) + id(x0*x1^(3)) + tanh(x0*x1^(-1))
results/I_26_2_0,21,2.513214541361712e-2,2.162901767858864e-2,1.646754164027561e-2,1.3570211875534685e-2,2.4465030425721603e-3,2.3213737042986995e-3,0.9975534969574278,0.9976786262957013,id(x0*x1^(3)) + id(x0*x1^(2)) + sqrt.abs(x0^(2)) + tanh(x0*x1^(-1))
results/I_26_2_0,27,2.513214541361712e-2,2.1629017678588602e-2,1.646754164027551e-2,1.3570211875534453e-2,2.4465030425721607e-3,2.321373704298691e-3,0.9975534969574278,0.9976786262957013,id(x0*x1^(2)) + id(x0*x1^(3)) + id(x0) + tanh(x0*x1^(-1))
results/I_26_2_0,18,3.6381609796645696e-2,3.1730333696176345e-2,2.4403975912592104e-2,2.2177549023324333e-2,5.126848164929738e-3,4.995980657193208e-3,0.9948731518350703,0.9950040193428068,id(x0*x1^(3)) + tanh(x0*x1^(-3)) + id(x0) + id(x0*x1^(2))
results/I_26_2_0,23,2.513214541361712e-2,2.162901767858864e-2,1.646754164027561e-2,1.3570211875534685e-2,2.4465030425721603e-3,2.3213737042986995e-3,0.9975534969574278,0.9976786262957013,id(x0*x1^(3)) + id(x0*x1^(2)) + sqrt.abs(x0^(2)) + tanh(x0*x1^(-1))
results/I_26_2_0,24,3.642035228608406e-2,4.0775899460692405e-2,2.600331389280993e-2,2.7912030883925607e-2,5.137773059132155e-3,8.250467709561643e-3,0.9948622269408679,0.9917495322904384,id(x0*x1^(-1)) + cos(x0^(3)*x1^(-1)) + sqrt.abs(x0^(2)) + sqrt.abs(x0^(2)*x1^(-1))
results/I_26_2_0,23,2.513214541361713e-2,2.1629017678588762e-2,1.646754164027584e-2,1.3570211875535056e-2,2.4465030425721624e-3,2.321373704298725e-3,0.9975534969574278,0.9976786262957013,id(x0*x1^(3)) + sqrt.abs(x0^(2)) + id(x0*x1^(2)) + tanh(x0*x1^(-1))
results/I_26_2_0,18,3.6420352286084194e-2,4.077589946069198e-2,2.60033138928096e-2,2.791203088392503e-2,5.137773059132193e-3,8.250467709561473e-3,0.9948622269408678,0.9917495322904385,sqrt.abs(x0^(2)*x1^(-1)) + sqrt.abs(x0^(2)*x1^(-2)) + id(x0) + cos(x0^(3)*x1^(-1))
