3.800000000000000000e+01,1.085714285714285632e+00,2.799416848895061039e-01,1.000000000000000000e+00,6.760416666666664298e+00,2.959800105863006348e+00,2.570550000000000068e+02,4.647319248502301434e+02,6.500000000000000000e+01,5.425397190775619549e+00,2.539235626654482214e+00,2.000000000000000042e-02,1.720465053408525291e-01,0.000000000000000000e+00,9.523721694667644044e+01,9.467898901472958428e+00,1.900000000000000022e-01,7.961783719745217924e-01,0.000000000000000000e+00,3.389829410360682971e+01,5.591107877021684658e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,7.111111111111110716e+00,1.693414987824205298e+01,1.000000000000000000e+00,4.120403384228147559e+00,2.473270734611300092e+00,2.097549999999999955e+02,4.848072142357206644e+02,5.500000000000000000e+00,6.848988990812808098e+00,2.876728711579265685e+00,4.499999999999999833e-02,2.701388531848019636e-01,0.000000000000000000e+00,7.327647017608349245e+01,7.865583065338374702e+00,4.299999999999999933e-01,1.730635721346349687e+00,0.000000000000000000e+00,3.527494359224625953e+01,5.636582462487148781e+00,1.000000000000000021e-02,9.949874371066198819e-02,0.000000000000000000e+00,9.501010101010103881e+01,9.849370589540276555e+00,1.000000000000000000e+00
5.400000000000000000e+01,1.148936170212766061e+00,5.043944506863701216e-01,1.000000000000000000e+00,1.941604716252328799e+01,4.228303144252864243e+00,1.833999999999999986e+01,5.606500156068847218e+01,0.000000000000000000e+00,1.378379334544916901e+01,3.578056862300099450e+00,3.350000000000000200e-01,9.913500895243818611e-01,0.000000000000000000e+00,6.760606497283286842e+01,7.143488534321305039e+00,1.215000000000000080e+00,5.047650443523203911e+00,0.000000000000000000e+00,9.216786714695027172e+01,9.037242661826402568e+00,2.999999999999999889e-02,1.977371993328518873e-01,0.000000000000000000e+00,5.784050339806776009e+01,7.301794108579101383e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.333333333333333259e+00,4.714045207910316782e-01,1.000000000000000000e+00,-1.499999999999999334e+00,7.071067811865479058e-01,9.378499999999999659e+01,1.980702117305881131e+02,1.000000000000000000e+01,8.610643879053888838e+00,3.006624169405764935e+00,2.999999999999999889e-02,1.705872210923198018e-01,0.000000000000000000e+00,2.836426116838486777e+01,5.510377588549162375e+00,1.324999999999999956e+00,8.980499707700010603e+00,0.000000000000000000e+00,1.028923796456160602e+02,9.663193579533940536e+00,1.499999999999999944e-02,1.574007623869719541e-01,0.000000000000000000e+00,1.311373644332798847e+02,1.125287369147677907e+01,0.000000000000000000e+00
6.900000000000000000e+01,1.379999999999999893e+00,7.972452571197901072e-01,1.000000000000000000e+00,6.955850895929016176e+00,2.527078150497589437e+00,2.032663316582914703e+01,5.741621682060792153e+01,0.000000000000000000e+00,3.220180824385315788e+01,4.846588402096112524e+00,9.547738693467336391e-02,4.437501767187202462e-01,0.000000000000000000e+00,4.045019701423499470e+01,5.958025051680287731e+00,3.316582914572864249e-01,1.223945660032608851e+00,0.000000000000000000e+00,1.014825089326711804e+02,9.017232435945979674e+00,1.005025125628140718e-02,9.974589568482014612e-02,0.000000000000000000e+00,9.451015228426399517e+01,9.823958076267631512e+00,0.000000000000000000e+00
3.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,1.605050505050505194e+01,6.291614970485971270e+01,0.000000000000000000e+00,4.012212741009764017e+01,5.811586362989335619e+00,2.828282828282828176e-01,7.391013385828976157e-01,0.000000000000000000e+00,1.330500476603851112e+01,3.399284742661255798e+00,3.000000000000000000e+00,1.633271489243523789e+01,0.000000000000000000e+00,1.075559562436302912e+02,9.849614968708348073e+00,8.080808080808081495e-02,3.938098725175339099e-01,0.000000000000000000e+00,5.344062153739611887e+01,6.652862126090067996e+00,0.000000000000000000e+00
1.900000000000000000e+01,1.117647058823529438e+00,4.705882352941176960e-01,1.000000000000000000e+00,1.206249999999999289e+01,3.749999999999998668e+00,1.001700000000000045e+03,1.666239214518731842e+03,2.450000000000000000e+02,1.573514291587619240e+00,1.817744114762727792e+00,2.000000000000000042e-02,1.399999999999999856e-01,0.000000000000000000e+00,4.502040816326533701e+01,6.857142857142857650e+00,7.000000000000000666e-02,2.917190429162964116e-01,0.000000000000000000e+00,2.132666759642695453e+01,4.502908022971676694e+00,5.000000000000000104e-03,7.053367989832942664e-02,0.000000000000000000e+00,1.950050251256281513e+02,1.403584785916504885e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.176470588235294157e+00,5.128116404165498077e-01,1.000000000000000000e+00,6.808864265927974557e+00,2.852603532995799718e+00,8.630000000000000782e+00,1.722042682397854918e+01,0.000000000000000000e+00,3.740670122041621859e+00,2.191296797282063835e+00,2.399999999999999911e-01,1.040384544291196312e+00,0.000000000000000000e+00,8.396903489494479800e+01,8.353384097259901608e+00,1.764999999999999902e+00,1.286622613667271153e+01,0.000000000000000000e+00,1.212657224809272947e+02,1.066197480534587072e+01,2.500000000000000139e-02,2.331844763272203358e-01,0.000000000000000000e+00,1.325271502179946026e+02,1.111300096456004560e+01,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,2.653500000000000014e+01,6.987788473472849660e+01,1.000000000000000000e+00,8.656339913754603543e+00,3.166332721899811631e+00,9.350000000000000533e-01,9.668545650717071283e+00,0.000000000000000000e+00,1.622191051617836592e+02,1.252726724703691552e+01,8.400000000000000355e+00,5.849581181588986567e+01,0.000000000000000000e+00,1.453156721302623851e+02,1.155601137509642662e+01,1.400000000000000133e-01,9.002221947941518865e-01,0.000000000000000000e+00,8.636158347211812725e+01,8.973993751929958407e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.250000000000000000e+00,4.330127018922192983e-01,1.000000000000000000e+00,-6.666666666666665186e-01,1.154700538379251462e+00,2.267350000000000136e+02,3.295498062129607888e+02,3.900000000000000000e+01,4.973607752047337627e-01,1.422591940808884070e+00,5.000000000000000104e-03,7.053367989832944052e-02,0.000000000000000000e+00,1.950050251256280660e+02,1.403584785916504174e+01,3.300000000000000155e-01,2.549725475418873177e+00,0.000000000000000000e+00,1.680923306276995106e+02,1.266033525241364543e+01,1.499999999999999944e-02,2.116010396949882799e-01,0.000000000000000000e+00,1.950050251256280376e+02,1.403584785916504707e+01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,7.569849246231156314e+01,7.655378473678702278e+01,6.200000000000000000e+01,-4.860976486695736121e-01,8.651941622227804496e-01,2.512562814070351883e-02,1.858617287327329337e-01,0.000000000000000000e+00,7.246458525700221287e+01,8.201312651187629754e+00,2.060301507537688481e-01,8.869595851128705410e-01,0.000000000000000000e+00,3.841063729699701668e+01,5.808146529427451910e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000089e+00,2.999999999999999889e-01,1.000000000000000000e+00,5.111111111111105387e+00,2.666666666666666075e+00,5.235499999999999687e+01,6.399897635900124016e+01,4.900000000000000000e+01,8.254818465375143077e+00,2.513198972976323109e+00,2.000000000000000042e-02,1.399999999999999856e-01,0.000000000000000000e+00,4.502040816326533701e+01,6.857142857142857650e+00,5.000000000000000278e-02,3.278719262151000291e-01,0.000000000000000000e+00,1.044424012979989556e+02,9.469097274140805709e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000000e+01,6.833333333333333037e+00,5.983774357005414046e+00,5.000000000000000000e+00,-1.521864604780799990e+00,3.861835582279158907e-01,1.562800000000000011e+02,1.569317737107434994e+02,2.660000000000000000e+02,-1.802800387450911535e+00,1.063515590091174690e-01,4.000000000000000083e-02,1.959591794226542838e-01,0.000000000000000000e+00,2.004166666666665009e+01,4.694855340334423310e+00,3.150000000000000022e-01,8.159503661375487882e-01,0.000000000000000000e+00,3.951491472497387747e+01,5.162709078618558323e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
