1.800000000000000044e+00,2.500000000000000000e+00,3.672943109999999844e-01
1.699999999999999956e+00,1.199999999999999956e+00,3.272168309999999858e-01
1.800000000000000044e+00,3.500000000000000000e+00,3.833307790000000104e-01
2.700000000000000178e+00,5.000000000000000000e-01,-1.036358279999999993e-01
5.999999999999999778e-01,2.200000000000000178e+00,9.485823709999999798e-01
2.763667560000000023e+00,2.598527615000000068e+00,1.424791599999999936e-02
3.700000000000000178e+00,1.899999999999999911e+00,-8.033263399999999999e-02
1.300000000000000044e+00,1.399999999999999911e+00,5.188419749999999553e-01
6.999999999999999556e-01,1.300000000000000044e+00,3.129845299999999830e-01
3.299999999999999822e+00,2.000000000000000000e+00,2.721946430000000139e-01
2.999999999999999889e-01,8.000000000000000444e-01,-1.782036899999999910e-02
1.899999999999999911e+00,1.000000000000000000e+00,1.792730710000000061e-01
3.600000000000000089e+00,3.200000000000000178e+00,6.917154000000000358e-02
2.399999999999999911e+00,1.000000000000000000e+00,1.425369949999999997e-01
9.000000000000000222e-01,1.000000000000000000e+00,2.477345709999999868e-01
1.399999999999999911e+00,1.199999999999999956e+00,1.272868460000000090e-01
3.700000000000000178e+00,3.100000000000000089e+00,3.918003800000000036e-02
1.699999999999999956e+00,2.899999999999999911e+00,4.805341900000000277e-01
2.200000000000000178e+00,2.200000000000000178e+00,6.098014499999999949e-02
3.321272469000000171e+00,3.395345128000000212e+00,3.214219799999999683e-02
1.199999999999999956e+00,2.000000000000000000e+00,8.268750999999999740e-01
1.300000000000000044e+00,2.000000000000000000e+00,2.846411220000000242e-01
2.899999999999999911e+00,1.500000000000000000e+00,4.598469499999999904e-02
9.000000000000000222e-01,3.399999999999999911e+00,4.189070460000000051e-01
2.100000000000000089e+00,3.399999999999999911e+00,4.973147980000000024e-01
2.500000000000000000e+00,3.600000000000000089e+00,3.119451399999999958e-02
9.000000000000000222e-01,3.600000000000000089e+00,3.797111830000000077e-01
3.600000000000000089e+00,1.100000000000000089e+00,8.503178100000000073e-02
2.500000000000000000e+00,1.800000000000000044e+00,-1.706052900000000136e-02
2.799999999999999822e+00,2.299999999999999822e+00,1.759539930000000030e-01
1.300000000000000044e+00,1.500000000000000000e+00,2.859487920000000072e-01
4.000000000000000222e-01,2.000000000000000000e+00,4.494929850000000116e-01
3.700000000000000178e+00,3.500000000000000000e+00,-1.636347619999999892e-01
2.919358023000000024e+00,2.463767813000000029e+00,1.264945680000000017e-01
5.000000000000000000e-01,1.199999999999999956e+00,3.835805620000000138e-01
1.100000000000000089e+00,2.299999999999999822e+00,5.062442980000000370e-01
1.000000000000000000e+00,1.199999999999999956e+00,2.366445450000000117e-01
3.100000000000000089e+00,3.399999999999999911e+00,-1.014511069999999987e-01
2.000000000000000000e+00,2.799999999999999822e+00,4.158801180000000208e-01
2.700000000000000178e+00,2.600000000000000089e+00,1.775496840000000132e-01
2.299999999999999822e+00,2.999999999999999889e-01,6.915101499999999624e-02
1.100000000000000089e+00,2.999999999999999889e-01,1.832223229999999925e-01
3.200000000000000178e+00,1.199999999999999956e+00,-9.229103499999999349e-02
3.349847678000000162e+00,1.449110657999999940e+00,-2.913530000000000004e-04
2.100000000000000089e+00,2.500000000000000000e+00,2.521931880000000126e-01
3.000000000000000000e+00,5.999999999999999778e-01,-7.294354999999999589e-02
3.399999999999999911e+00,2.799999999999999822e+00,-1.130568589999999957e-01
1.600000000000000089e+00,5.000000000000000000e-01,2.325866580000000017e-01
3.700000000000000178e+00,1.300000000000000044e+00,4.740262999999999768e-03
1.000000000000000000e+00,1.000000000000000000e+00,1.851697230000000083e-01
1.800000000000000044e+00,1.800000000000000044e+00,2.125523199999999890e-01
3.600000000000000089e+00,3.700000000000000178e+00,-1.167492650000000048e-01
2.299999999999999822e+00,1.600000000000000089e+00,6.985422800000000432e-02
3.600000000000000089e+00,1.899999999999999911e+00,-9.829811700000000430e-02
1.699999999999999956e+00,3.700000000000000178e+00,1.627237749999999872e-01
1.500000000000000000e+00,3.299999999999999822e+00,6.877380520000000441e-01
5.999999999999999778e-01,6.999999999999999556e-01,2.239723540000000124e-01
2.999999999999999889e-01,2.200000000000000178e+00,5.466873450000000467e-01
3.100000000000000089e+00,5.000000000000000000e-01,-1.808675999999999895e-01
3.700000000000000178e+00,3.700000000000000178e+00,1.795814860000000124e-01
3.700000000000000178e+00,3.600000000000000089e+00,3.040328900000000001e-02
2.999999999999999889e-01,5.000000000000000000e-01,2.243089999999999898e-05
2.899999999999999911e+00,1.399999999999999911e+00,-8.098702000000000678e-02
2.799999999999999822e+00,2.000000000000000000e+00,1.182175300000000012e-01
9.000000000000000222e-01,2.000000000000000000e+00,7.054041639999999447e-01
2.899999999999999911e+00,2.100000000000000089e+00,-5.952040699999999740e-02
3.700000000000000178e+00,2.299999999999999822e+00,1.007033199999999989e-01
2.799999999999999822e+00,1.000000000000000000e+00,6.212445999999999940e-02
3.299999999999999822e+00,3.000000000000000000e+00,1.979557899999999926e-01
2.100000000000000089e+00,8.000000000000000444e-01,-1.797754199999999913e-02
1.100000000000000089e+00,2.399999999999999911e+00,7.279932850000000455e-01
3.200000000000000178e+00,4.000000000000000222e-01,3.705061640000000267e-01
1.057987438000000058e+00,1.736869377000000103e+00,4.160993550000000041e-01
2.500000000000000000e+00,2.799999999999999822e+00,-8.838570000000000454e-03
5.000000000000000000e-01,1.800000000000000044e+00,3.715864680000000031e-01
1.028012930000000047e+00,2.968814497999999968e+00,6.101881799999999689e-01
3.299999999999999822e+00,3.600000000000000089e+00,-2.332809099999999872e-02
1.000000000000000000e+00,2.200000000000000178e+00,7.029026379999999685e-01
3.399999999999999911e+00,1.000000000000000000e+00,3.245255020000000212e-01
7.442089729999999959e-01,1.366605553000000084e+00,2.369036270000000055e-01
1.500000000000000000e+00,2.000000000000000000e+00,4.967501349999999816e-01
3.399999999999999911e+00,3.200000000000000178e+00,-2.022882209999999903e-01
1.300000000000000044e+00,2.100000000000000089e+00,1.092546312999999936e+00
1.899999999999999911e+00,3.100000000000000089e+00,3.391123790000000193e-01
6.999999999999999556e-01,2.600000000000000089e+00,8.168572250000000201e-01
6.177018410000000292e-01,2.943837684000000010e+00,5.962744739999999988e-01
3.700000000000000178e+00,1.500000000000000000e+00,6.554295100000000207e-02
1.800000000000000044e+00,2.200000000000000178e+00,4.642539439999999740e-01
3.600000000000000089e+00,3.000000000000000000e+00,2.692825899999999953e-02
2.500000000000000000e+00,2.600000000000000089e+00,-7.923967799999999395e-02
3.000000000000000000e+00,2.200000000000000178e+00,-1.089814330000000026e-01
3.600000000000000089e+00,3.299999999999999822e+00,2.966013060000000090e-01
1.899999999999999911e+00,1.399999999999999911e+00,5.660905000000000103e-02
1.899999999999999911e+00,2.700000000000000178e+00,2.178096330000000025e-01
5.999999999999999778e-01,2.000000000000000000e+00,8.143691939999999629e-01
8.000000000000000444e-01,1.100000000000000089e+00,3.286063309999999738e-01
2.200000000000000178e+00,2.999999999999999889e-01,2.201492320000000003e-01
1.100000000000000089e+00,3.299999999999999822e+00,5.549960189999999516e-01
3.399999999999999911e+00,1.500000000000000000e+00,1.170289560000000034e-01
3.299999999999999822e+00,3.299999999999999822e+00,-2.955682250000000177e-01
