6.433337006000000358e+00,1.675807309000000078e+00,6.338881838999999907e+00,1.785621109000000040e+00,4.582396123000000543e+00
5.860611031000000359e+00,1.421444130999999889e+00,1.415179217999999928e+01,1.158341515999999904e+00,3.772426456999999900e+00
6.694480179000000142e+00,1.358169241999999777e+00,8.028890482999999634e+00,1.382735451999999921e+00,6.265849582000000417e+00
6.131871874999999861e+00,1.114436135000000050e+00,1.195360890000000076e+01,1.453872583999999968e+00,3.108968386000000361e+00
6.331355879000000186e+00,1.515951193000000030e+00,1.256611303999999940e+01,1.834069974000000158e+00,4.872137137000000173e+00
7.691183536000000487e+00,1.439919069000000107e+00,4.918130812000000240e+00,1.863334725000000081e+00,4.420287351999999892e+00
9.312124870999999970e+00,1.443580534999999943e+00,1.283699548999999962e+01,1.337085681000000026e+00,7.579722160000000208e+00
7.873779212000000527e+00,1.249397301999999987e+00,1.271988765999999949e+01,1.824913251999999986e+00,7.343040151000000293e+00
8.632503862000000083e+00,1.343444194000000147e+00,1.073137473999999969e+01,1.192648144999999937e+00,7.751983283999999585e+00
5.845759527000000233e+00,1.542308894000000041e+00,8.654043566000000354e+00,1.590247001999999910e+00,4.281763761000000557e+00
7.191447763999999410e+00,1.564531570999999843e+00,6.416926967999999398e+00,1.737474070999999842e+00,1.605041189000000035e+00
7.392742959999999641e+00,1.885363705999999917e+00,1.025813658999999944e+01,1.874538541999999808e+00,3.614440398999999804e+00
9.205254487999999569e+00,1.429046933000000186e+00,6.890766754999999577e+00,1.411133605999999929e+00,8.183168720999999479e+00
7.630369230000000336e+00,1.470821694999999929e+00,1.220825409999999955e+01,1.113238495000000050e+00,5.837069767000000908e+00
6.414319496000000065e+00,1.196861605999999911e+00,1.619188525999999939e+01,1.332849375999999975e+00,3.469899615000000104e+00
6.963613510000000062e+00,1.822269820999999901e+00,1.805107939000000172e+01,1.237864599000000121e+00,4.693947681000000038e+00
8.736020657000000966e+00,1.256861804999999999e+00,1.681160898999999986e+01,1.662266465999999943e+00,6.171734097000000752e+00
6.806315528999999920e+00,1.373529805999999853e+00,9.867481541000000078e+00,1.628115516000000040e+00,5.811505808999999800e+00
7.493206949000000172e+00,1.327454812999999900e+00,1.006874402000000046e+01,1.758836146999999794e+00,5.056221451999999950e+00
8.659094656000000612e+00,1.479503619000000159e+00,9.834506269000000245e+00,1.846900808000000227e+00,5.728214341000000154e+00
9.156180867999999862e+00,1.785646993000000071e+00,5.731473812000000834e+00,1.345632673000000112e+00,5.622153803999999866e+00
7.775145805000000188e+00,1.194807905999999864e+00,1.559372175999999932e+01,1.489031596999999874e+00,5.779981657000000439e+00
8.752708226000001090e+00,1.414449459000000076e+00,1.788408074000000170e+01,1.813574100999999938e+00,7.207645827999999533e+00
7.274608162999999905e+00,1.560502283000000157e+00,6.470644059999999698e+00,1.773478455000000009e+00,3.551091271000000216e+00
8.268531106000001074e+00,1.565776870000000098e+00,1.004389800999999949e+01,1.426934240999999881e+00,2.044308524999999932e+00
8.467543451000000942e+00,1.668585294999999968e+00,8.520194746999999680e+00,1.837610731999999913e+00,8.641885394999999193e+00
8.177411531000000622e+00,1.387633769000000017e+00,1.617379805999999931e+01,1.265103273000000028e+00,6.032344397999999330e+00
7.864463587999999561e+00,1.664602321000000051e+00,1.355597910000000006e+01,1.803097449000000019e+00,2.360603768999999907e+00
8.642284812999999843e+00,1.311351222000000094e+00,4.884417180999999886e+00,1.193437462999999976e+00,5.643145956000000574e+00
6.510869748999999373e+00,1.670078174999999998e+00,7.058740247999999440e+00,1.626637420999999861e+00,3.968533514999999845e+00
7.675282779999999860e+00,1.144459240999999849e+00,1.729342198000000153e+01,1.139990749999999942e+00,7.213629087999999356e+00
6.137980256000000523e+00,1.867693086999999919e+00,7.278442349999999728e+00,1.420928979000000147e+00,1.401241619000000105e+00
7.644669462000000415e+00,1.227072769000000063e+00,8.199761104000000245e+00,1.476791668000000168e+00,5.781334722000000426e+00
7.431850734000000180e+00,1.560869948000000118e+00,1.622946327000000011e+01,1.887030531999999816e+00,4.454241754999999969e+00
6.602900906000000347e+00,1.738338573000000054e+00,8.453524629000000346e+00,1.726580655999999880e+00,5.133022970999999934e+00
5.611851634999999838e+00,1.797042493000000185e+00,7.628089150000000096e+00,1.232023414000000150e+00,1.454451960999999960e+00
6.688465264999999604e+00,1.746836465999999977e+00,6.542634815000000437e+00,1.629752309999999982e+00,6.844947302000000455e+00
6.187294475999999932e+00,1.179522957000000094e+00,8.929979119000000409e+00,1.531882893999999995e+00,4.307437703999999812e+00
8.870261991999999651e+00,1.181907311000000016e+00,7.900082912999999429e+00,1.605933123000000018e+00,8.184077113999999042e+00
8.436106058000000019e+00,1.180815637999999890e+00,1.686003034999999883e+01,1.726967328000000190e+00,6.454480742999999521e+00
8.796842270000000852e+00,1.731609734000000067e+00,1.471067857000000068e+01,1.119631900999999985e+00,8.355579230000000024e+00
8.762810576999999768e+00,1.878482378000000175e+00,1.286820306999999985e+01,1.626816093000000185e+00,4.664834315000000231e+00
9.054909627000000683e+00,1.432397375000000084e+00,1.315659519000000088e+01,1.302463179000000082e+00,7.501819889000000074e+00
6.128424797000000090e+00,1.689899290999999915e+00,9.903303406000000919e+00,1.388808036999999773e+00,4.407864935000000095e+00
8.843281978000000265e+00,1.888724773000000079e+00,8.213928306999999762e+00,1.368061968000000128e+00,7.316807394999999659e+00
8.780746473999998969e+00,1.740314759999999961e+00,1.828482096000000112e+01,1.874674390999999884e+00,6.281305930000000259e+00
8.632200702999998754e+00,1.509682319000000161e+00,9.737866977000001256e+00,1.576238099000000004e+00,7.265128155000000199e+00
9.182518590000000813e+00,1.840210665000000079e+00,1.488024243999999996e+01,1.784544053000000075e+00,5.461132775000000272e+00
7.498377302999999827e+00,1.527759834999999899e+00,1.829729378000000040e+01,1.441908030000000007e+00,6.753897827999999492e+00
7.212301072000000701e+00,1.548160730999999846e+00,9.829122377999999216e+00,1.102540574999999912e+00,8.052358147999999716e+00
6.699082716000000381e+00,1.118275227999999899e+00,1.101155040000000085e+01,1.719363584999999972e+00,4.726229103999999737e+00
5.563509637000000119e+00,1.882707473000000187e+00,4.932105385999999925e+00,1.149584619999999946e+00,3.389675141000000114e+00
6.811469038999999448e+00,1.104363337999999972e+00,7.471120550000000193e+00,1.153701177000000078e+00,5.304690048999999519e+00
6.165289027000000033e+00,1.276896250999999927e+00,6.483517745000000332e+00,1.255030322999999948e+00,6.250665414000000197e+00
8.321129138999999952e+00,1.414241785999999834e+00,1.193851354000000065e+01,1.725082620999999872e+00,2.754331256000000394e+00
7.463093728999999676e+00,1.410318841999999906e+00,1.290096121999999923e+01,1.144038680999999835e+00,5.611578757999999389e+00
8.286281718999999768e+00,1.693443674999999926e+00,1.225939595000000004e+01,1.123058759999999934e+00,5.621820227000000614e+00
7.068312484999999867e+00,1.715278568000000226e+00,1.293768604000000089e+01,1.738462830000000015e+00,3.460705793000000252e+00
6.833450197000000337e+00,1.687830830999999865e+00,9.177862594000000485e+00,1.423382444000000024e+00,4.163933333000000125e+00
7.962818805000000388e+00,1.783005841999999896e+00,1.169565414000000025e+01,1.685081609999999896e+00,5.159041422999999682e+00
6.418888657000000109e+00,1.192056535000000084e+00,1.548538034999999979e+01,1.357618690999999878e+00,7.022479772999999703e+00
6.438670644000000109e+00,1.733640370000000042e+00,1.476091766999999955e+01,1.225573690000000049e+00,2.477041564999999945e+00
7.391292237000000043e+00,1.449303629999999954e+00,6.108229296000000197e+00,1.122505607000000127e+00,5.758237192000000171e+00
8.376531782999999010e+00,1.395597980000000016e+00,1.116224038999999912e+01,1.395962270999999921e+00,7.943964975000000095e+00
6.357694039000000075e+00,1.817278064999999998e+00,1.428587555999999914e+01,1.413720666999999986e+00,3.363948460000000029e+00
7.159401904000000094e+00,1.302198505999999867e+00,8.920388820999999524e+00,1.360074408000000012e+00,2.418401279000000237e+00
8.260008506000000139e+00,1.282200878000000044e+00,6.039851453999999897e+00,1.665097409000000139e+00,4.069674484000000092e+00
7.242545251000000128e+00,1.699670190999999830e+00,1.212424591999999990e+01,1.454837919999999896e+00,3.771331623000000022e+00
5.956030740000000101e+00,1.176135361000000046e+00,1.321080362000000008e+01,1.390162309000000151e+00,4.804933434999999697e+00
9.241016842000000509e+00,1.490672786999999833e+00,5.739182031000000350e+00,1.290347002000000076e+00,7.725857112000000804e+00
7.497120876000000322e+00,1.807646089999999983e+00,9.343293370999999681e+00,1.606415853999999976e+00,5.459246655000000281e+00
8.058619549999999521e+00,1.604478599000000116e+00,8.580276177000000004e+00,1.854600299999999979e+00,5.829938972000000774e+00
8.946776382999999555e+00,1.264709446999999987e+00,1.016246257000000064e+01,1.807190745999999848e+00,8.119010239999999712e+00
8.678937831000000713e+00,1.816494819000000094e+00,1.807258124000000166e+01,1.777322994000000156e+00,6.258871818999999448e+00
5.779939269999999851e+00,1.620371703000000219e+00,9.322041173999998875e+00,1.123578138000000060e+00,4.899441948999999852e+00
8.628055660999999432e+00,1.615234250000000094e+00,9.589435901999999956e+00,1.137245827999999959e+00,7.385926897000000046e+00
5.886407130000000265e+00,1.292694497000000053e+00,1.795157842000000059e+01,1.761249094000000071e+00,5.258712166000000465e+00
8.057951827000000122e+00,1.377638869000000099e+00,1.553660488999999956e+01,1.808870860000000080e+00,5.943805220999999861e+00
9.421809395000000364e+00,1.352919556999999884e+00,6.687161547999999733e+00,1.204329148000000016e+00,9.550967119999999255e+00
6.185029329999999881e+00,1.225720963999999968e+00,8.883670426000000120e+00,1.723137334000000020e+00,3.784654831000000108e+00
9.056218830000000608e+00,1.677345211999999863e+00,1.788344044000000110e+01,1.541902504000000063e+00,6.041806732999999596e+00
6.110269532000000225e+00,1.858765263000000223e+00,1.530245653000000061e+01,1.167539275999999848e+00,3.981350122999999908e+00
7.290301080999999961e+00,1.285210798000000043e+00,9.387573111000000026e+00,1.773614866999999817e+00,5.246039589999999642e+00
7.236517375000000030e+00,1.254626400999999891e+00,7.868765242999999465e+00,1.142481166000000048e+00,7.392805737999999849e+00
