1.392394738000000132e+00,1.414226498999999970e+00,1.743675939000000064e+00,3.146855659999999943e+00,1.313201577000000064e+00,3.453457843000000249e+00,1.720701498000000162e+00,3.622594123000000277e+00,1.166035527000000016e+00,3.158912229999999988e-01
1.257839540999999839e+00,1.534824564000000002e+00,1.816747254000000034e+00,3.121822644999999952e+00,1.699215516999999842e+00,3.450864356999999938e+00,1.135227323000000066e+00,3.812360143999999895e+00,1.840349494000000030e+00,2.688745760000000318e-01
1.642067890999999946e+00,1.236057039000000080e+00,1.318623694000000013e+00,3.784149020000000085e+00,1.564901469999999906e+00,3.835387291000000420e+00,1.892285261999999912e+00,3.414258553999999890e+00,1.469059220999999971e+00,1.984756589999999987e-01
1.206753734999999939e+00,1.732622239000000119e+00,1.174821373999999974e+00,3.623438488999999763e+00,1.108705580000000079e+00,3.304716186000000278e+00,1.715832003000000050e+00,3.689939898999999635e+00,1.716112895999999832e+00,1.544326480000000057e-01
1.805118481999999913e+00,1.366087000000000051e+00,1.427653631999999950e+00,3.791447726999999990e+00,1.895811464999999973e+00,3.162407843999999635e+00,1.447027800999999947e+00,3.188499971000000155e+00,1.357803635999999869e+00,3.157927360000000183e-01
1.495029921999999845e+00,1.343814371999999979e+00,1.420340764999999950e+00,3.824047916999999686e+00,1.399558246000000006e+00,3.282464241000000449e+00,1.443120285999999863e+00,3.858917340000000085e+00,1.665328764999999933e+00,1.963541430000000088e-01
1.159645067999999890e+00,1.509974913000000196e+00,1.782301240000000009e+00,3.426828341999999861e+00,1.815326808000000014e+00,3.605802111000000032e+00,1.660933426999999796e+00,3.877248422000000083e+00,1.645641560999999919e+00,2.700503969999999976e-01
1.260314088999999971e+00,1.537635794999999916e+00,1.514711195999999926e+00,3.261955228999999790e+00,1.128738900999999961e+00,3.166040738999999604e+00,1.815095256999999851e+00,3.788633723000000231e+00,1.721647224999999892e+00,2.720579900000000273e-01
1.690279256999999813e+00,1.150443370000000076e+00,1.603727211999999902e+00,3.716784696000000388e+00,1.555714158000000014e+00,3.838166766999999702e+00,1.253896332999999919e+00,3.752508796000000313e+00,1.505219265999999889e+00,1.919646899999999934e-01
1.616417545999999872e+00,1.376343718000000216e+00,1.221711015999999983e+00,3.375845607000000026e+00,1.737213153999999982e+00,3.773002316999999994e+00,1.885456126999999871e+00,3.792812086000000082e+00,1.503037685000000012e+00,2.014364039999999856e-01
